0	1000	1000	1	
0.0001	999	999	1	1	1	0	
0.0002	999	999	1	1	1	0	
0.0003	999	999	1	1	1	0	
0.0004	997	997	1	3	3	0	
0.0005	993	993	1	7	7	0	
0.0006	992	992	1	8	8	0	
0.0007	991	991	1	9	9	0	
0.0008	991	991	1	9	9	0	
0.0009	991	991	1	9	9	0	
0.001	990	990	1	10	10	0	
0.0011	990	990	1	10	10	0	
0.0012	989	989	1	11	11	0	
0.0013	989	989	1	11	11	0	
0.0014	989	989	1	11	11	0	
0.0015	988	988	1	12	12	0	
0.0016	986	986	1	14	14	0	
0.0017	985	985	1	15	15	0	
0.0018	984	984	1	16	16	0	
0.0019	984	984	1	16	16	0	
0.002	984	984	1	16	16	0	
0.0021	983	983	1	17	17	0	
0.0022	982	982	1	18	18	0	
0.0023	981	981	1	19	19	0	
0.0024	981	981	1	19	19	0	
0.0025	979	979	1	21	21	0	
0.0026	978	978	1	22	22	0	
0.0027	978	978	1	22	22	0	
0.0028	978	978	1	22	22	0	
0.0029	978	978	1	22	22	0	
0.003	977	977	1	23	23	0	
0.0031	977	977	1	23	23	0	
0.0032	977	977	1	23	23	0	
0.0033	975	975	1	25	25	0	
0.0034	975	975	1	25	25	0	
0.0035	975	975	1	25	25	0	
0.0036	975	975	1	25	25	0	
0.0037	975	975	1	25	25	0	
0.0038	974	974	1	26	26	0	
0.0039	970	970	1	30	30	0	
0.004	969	969	1	31	31	0	
0.0041	969	969	1	31	31	0	
0.0042	969	969	1	31	31	0	
0.0043	969	969	1	31	31	0	
0.0044	968	968	1	32	32	0	
0.0045	968	968	1	32	32	0	
0.0046	967	967	1	33	33	0	
0.0047	967	967	1	33	33	0	
0.0048	965	965	1	35	35	0	
0.0049	965	965	1	35	35	0	
0.005	964	964	1	36	36	0	
0.0051	964	964	1	36	36	0	
0.0052	963	963	1	37	37	0	
0.0053	963	963	1	37	37	0	
0.0054	962	962	1	38	38	0	
0.0055	960	960	1	40	40	0	
0.0056	960	960	1	40	40	0	
0.0057	960	960	1	40	40	0	
0.0058	960	960	1	40	40	0	
0.0059	958	958	1	42	42	0	
0.006	958	958	1	42	42	0	
0.0061	958	958	1	42	42	0	
0.0062	957	957	1	43	43	0	
0.0063	955	955	1	45	45	0	
0.0064	955	955	1	45	45	0	
0.0065	952	952	1	48	48	0	
0.0066	951	951	1	49	49	0	
0.0067	951	951	1	49	49	0	
0.0068	950	950	1	50	50	0	
0.0069	949	949	1	51	51	0	
0.007	949	949	1	51	51	0	
0.0071	946	946	1	54	54	0	
0.0072	945	945	1	55	55	0	
0.0073	945	945	1	55	55	0	
0.0074	945	945	1	55	55	0	
0.0075	944	944	1	56	56	0	
0.0076	943	943	1	57	57	0	
0.0077	943	943	1	57	57	0	
0.0078	943	943	1	57	57	0	
0.0079	942	942	1	58	58	0	
0.008	942	942	1	58	58	0	
0.0081	942	942	1	58	58	0	
0.0082	942	942	1	58	58	0	
0.0083	940	940	1	60	60	0	
0.0084	939	939	1	61	61	0	
0.0085	938	938	1	62	62	0	
0.0086	937	937	1	63	63	0	
0.0087	936	936	1	64	64	0	
0.0088	936	936	1	64	64	0	
0.0089	936	936	1	64	64	0	
0.009	936	936	1	64	64	0	
0.0091	936	936	1	64	64	0	
0.0092	936	936	1	64	64	0	
0.0093	936	936	1	64	64	0	
0.0094	936	936	1	64	64	0	
0.0095	936	936	1	64	64	0	
0.0096	936	936	1	64	64	0	
0.0097	935	935	1	65	65	0	
0.0098	935	935	1	65	65	0	
0.0099	934	934	1	66	66	0	
0.01	934	934	1	66	66	0	
0.01	934	934	1	66	66	0	
0.0101	933	933	1	67	67	0	
0.0102	931	931	1	69	69	0	
0.0103	931	931	1	69	69	0	
0.0104	930	930	1	70	70	0	
0.0105	930	930	1	70	70	0	
0.0106	930	930	1	70	70	0	
0.0107	930	930	1	70	70	0	
0.0108	930	930	1	70	70	0	
0.0109	929	929	1	71	71	0	
0.011	929	929	1	71	71	0	
0.0111	926	926	1	74	74	0	
0.0112	926	926	1	74	74	0	
0.0113	925	925	1	75	75	0	
0.0114	922	922	1	78	78	0	
0.0115	921	921	1	79	79	0	
0.0116	921	921	1	79	79	0	
0.0117	921	921	1	79	79	0	
0.0118	920	920	1	80	80	0	
0.0119	920	920	1	80	80	0	
0.012	920	920	1	80	80	0	
0.0121	920	920	1	80	80	0	
0.0122	919	919	1	81	81	0	
0.0123	918	918	1	82	82	0	
0.0124	918	918	1	82	82	0	
0.0125	916	916	1	84	84	0	
0.0126	915	915	1	85	85	0	
0.0127	914	914	1	86	86	0	
0.0128	914	914	1	86	86	0	
0.0129	913	913	1	87	87	0	
0.013	910	910	1	90	90	0	
0.0131	909	909	1	91	91	0	
0.0132	908	908	1	92	92	0	
0.0133	908	908	1	92	92	0	
0.0134	908	908	1	92	92	0	
0.0135	907	907	1	93	93	0	
0.0136	907	907	1	93	93	0	
0.0137	905	905	1	95	95	0	
0.0138	904	904	1	96	96	0	
0.0139	902	902	1	98	98	0	
0.014	901	901	1	99	99	0	
0.0141	899	899	1	101	101	0	
0.0142	898	898	1	102	102	0	
0.0143	898	898	1	102	102	0	
0.0144	897	897	1	103	103	0	
0.0145	896	896	1	104	104	0	
0.0146	896	896	1	104	104	0	
0.0147	896	896	1	104	104	0	
0.0148	896	896	1	104	104	0	
0.0149	896	896	1	104	104	0	
0.015	894	894	1	106	106	0	
0.0151	893	893	1	107	107	0	
0.0152	893	893	1	107	107	0	
0.0153	892	892	1	108	108	0	
0.0154	890	890	1	110	110	0	
0.0155	889	889	1	111	111	0	
0.0156	889	889	1	111	111	0	
0.0157	888	888	1	112	112	0	
0.0158	885	885	1	115	115	0	
0.0159	885	885	1	115	115	0	
0.016	884	884	1	116	116	0	
0.0161	884	884	1	116	116	0	
0.0162	884	884	1	116	116	0	
0.0163	884	884	1	116	116	0	
0.0164	884	884	1	116	116	0	
0.0165	883	883	1	117	117	0	
0.0166	883	883	1	117	117	0	
0.0167	883	883	1	117	117	0	
0.0168	882	882	1	118	118	0	
0.0169	882	882	1	118	118	0	
0.017	880	880	1	120	120	0	
0.0171	878	878	1	122	122	0	
0.0172	878	878	1	122	122	0	
0.0173	878	878	1	122	122	0	
0.0174	877	877	1	123	123	0	
0.0175	877	877	1	123	123	0	
0.0176	876	876	1	124	124	0	
0.0177	876	876	1	124	124	0	
0.0178	876	876	1	124	124	0	
0.0179	876	876	1	124	124	0	
0.018	876	876	1	124	124	0	
0.0181	874	874	1	126	126	0	
0.0182	874	874	1	126	126	0	
0.0183	874	874	1	126	126	0	
0.0184	874	874	1	126	126	0	
0.0185	873	873	1	127	127	0	
0.0186	872	872	1	128	128	0	
0.0187	872	872	1	128	128	0	
0.0188	871	871	1	129	129	0	
0.0189	870	870	1	130	130	0	
0.019	869	869	1	131	131	0	
0.0191	868	868	1	132	132	0	
0.0192	867	867	1	133	133	0	
0.0193	865	865	1	135	135	0	
0.0194	865	865	1	135	135	0	
0.0195	865	865	1	135	135	0	
0.0196	865	865	1	135	135	0	
0.0197	865	865	1	135	135	0	
0.0198	864	864	1	136	136	0	
0.0199	863	863	1	137	137	0	
0.02	862	862	1	138	138	0	
0.02	862	862	1	138	138	0	
0.0201	862	862	1	138	138	0	
0.0202	861	861	1	139	139	0	
0.0203	861	861	1	139	139	0	
0.0204	861	861	1	139	139	0	
0.0205	861	861	1	139	139	0	
0.0206	861	861	1	139	139	0	
0.0207	860	860	1	140	140	0	
0.0208	860	860	1	140	140	0	
0.0209	860	860	1	140	140	0	
0.021	860	860	1	140	140	0	
0.0211	860	860	1	140	140	0	
0.0212	859	859	1	141	141	0	
0.0213	859	859	1	141	141	0	
0.0214	858	858	1	142	142	0	
0.0215	856	856	1	144	144	0	
0.0216	856	856	1	144	144	0	
0.0217	856	856	1	144	144	0	
0.0218	856	856	1	144	144	0	
0.0219	856	856	1	144	144	0	
0.022	856	856	1	144	144	0	
0.0221	856	856	1	144	144	0	
0.0222	854	854	1	146	146	0	
0.0223	854	854	1	146	146	0	
0.0224	854	854	1	146	146	0	
0.0225	852	852	1	148	148	0	
0.0226	851	851	1	149	149	0	
0.0227	850	850	1	150	150	0	
0.0228	850	850	1	150	150	0	
0.0229	850	850	1	150	150	0	
0.023	849	849	1	151	151	0	
0.0231	849	849	1	151	151	0	
0.0232	848	848	1	152	152	0	
0.0233	849	849	1	151	151	0	
0.0234	849	849	1	151	151	0	
0.0235	849	849	1	151	151	0	
0.0236	847	847	1	153	153	0	
0.0237	847	847	1	153	153	0	
0.0238	847	847	1	153	153	0	
0.0239	847	847	1	153	153	0	
0.024	847	847	1	153	153	0	
0.0241	847	847	1	153	153	0	
0.0242	846	846	1	154	154	0	
0.0243	846	846	1	154	154	0	
0.0244	846	846	1	154	154	0	
0.0245	845	845	1	155	155	0	
0.0246	845	845	1	155	155	0	
0.0247	845	845	1	155	155	0	
0.0248	844	844	1	156	156	0	
0.0249	844	844	1	156	156	0	
0.025	844	844	1	156	156	0	
0.0251	844	844	1	156	156	0	
0.0252	844	844	1	156	156	0	
0.0253	844	844	1	156	156	0	
0.0254	844	844	1	156	156	0	
0.0255	844	844	1	156	156	0	
0.0256	843	843	1	157	157	0	
0.0257	842	842	1	158	158	0	
0.0258	842	842	1	158	158	0	
0.0259	841	841	1	159	159	0	
0.026	839	839	1	161	161	0	
0.0261	839	839	1	161	161	0	
0.0262	837	837	1	163	163	0	
0.0263	835	835	1	165	165	0	
0.0264	835	835	1	165	165	0	
0.0265	835	835	1	165	165	0	
0.0266	835	835	1	165	165	0	
0.0267	834	834	1	166	166	0	
0.0268	834	834	1	166	166	0	
0.0269	832	832	1	168	168	0	
0.027	831	831	1	169	169	0	
0.0271	831	831	1	169	169	0	
0.0272	831	831	1	169	169	0	
0.0273	831	831	1	169	169	0	
0.0274	830	830	1	170	170	0	
0.0275	828	828	1	172	172	0	
0.0276	828	828	1	172	172	0	
0.0277	828	828	1	172	172	0	
0.0278	826	826	1	174	174	0	
0.0279	826	826	1	174	174	0	
0.028	825	825	1	175	175	0	
0.0281	825	825	1	175	175	0	
0.0282	825	825	1	175	175	0	
0.0283	825	825	1	175	175	0	
0.0284	825	825	1	175	175	0	
0.0285	824	824	1	176	176	0	
0.0286	824	824	1	176	176	0	
0.0287	824	824	1	176	176	0	
0.0288	824	824	1	176	176	0	
0.0289	823	823	1	177	177	0	
0.029	823	823	1	177	177	0	
0.0291	822	822	1	178	178	0	
0.0292	822	822	1	178	178	0	
0.0293	823	823	1	177	177	0	
0.0294	823	823	1	177	177	0	
0.0295	822	822	1	178	178	0	
0.0296	821	821	1	179	179	0	
0.0297	821	821	1	179	179	0	
0.0298	819	819	1	181	181	0	
0.0299	819	819	1	181	181	0	
0.03	819	819	1	181	181	0	
0.03	819	819	1	181	181	0	
0.0301	819	819	1	181	181	0	
0.0302	818	818	1	182	182	0	
0.0303	816	816	1	184	184	0	
0.0304	816	816	1	184	184	0	
0.0305	814	814	1	186	186	0	
0.0306	814	814	1	186	186	0	
0.0307	814	814	1	186	186	0	
0.0308	814	814	1	186	186	0	
0.0309	813	813	1	187	187	0	
0.031	813	813	1	187	187	0	
0.0311	812	812	1	188	188	0	
0.0312	812	812	1	188	188	0	
0.0313	812	812	1	188	188	0	
0.0314	812	812	1	188	188	0	
0.0315	811	811	1	189	189	0	
0.0316	810	810	1	190	190	0	
0.0317	809	809	1	191	191	0	
0.0318	807	807	1	193	193	0	
0.0319	805	805	1	195	195	0	
0.032	805	805	1	195	195	0	
0.0321	803	803	1	197	197	0	
0.0322	802	802	1	198	198	0	
0.0323	802	802	1	198	198	0	
0.0324	802	802	1	198	198	0	
0.0325	802	802	1	198	198	0	
0.0326	802	802	1	198	198	0	
0.0327	801	801	1	199	199	0	
0.0328	801	801	1	199	199	0	
0.0329	801	801	1	199	199	0	
0.033	800	800	1	200	200	0	
0.0331	800	800	1	200	200	0	
0.0332	799	799	1	201	201	0	
0.0333	799	799	1	201	201	0	
0.0334	799	799	1	201	201	0	
0.0335	799	799	1	201	201	0	
0.0336	798	798	1	202	202	0	
0.0337	798	798	1	202	202	0	
0.0338	798	798	1	202	202	0	
0.0339	799	799	1	201	201	0	
0.034	798	798	1	202	202	0	
0.0341	798	798	1	202	202	0	
0.0342	798	798	1	202	202	0	
0.0343	798	798	1	202	202	0	
0.0344	798	798	1	202	202	0	
0.0345	798	798	1	202	202	0	
0.0346	798	798	1	202	202	0	
0.0347	798	798	1	202	202	0	
0.0348	797	797	1	203	203	0	
0.0349	797	797	1	203	203	0	
0.035	797	797	1	203	203	0	
0.0351	797	797	1	203	203	0	
0.0352	796	796	1	204	204	0	
0.0353	796	796	1	204	204	0	
0.0354	796	796	1	204	204	0	
0.0355	796	796	1	204	204	0	
0.0356	796	796	1	204	204	0	
0.0357	795	795	1	205	205	0	
0.0358	793	793	1	207	207	0	
0.0359	791	791	1	209	209	0	
0.036	791	791	1	209	209	0	
0.0361	791	791	1	209	209	0	
0.0362	790	790	1	210	210	0	
0.0363	790	790	1	210	210	0	
0.0364	790	790	1	210	210	0	
0.0365	788	788	1	212	212	0	
0.0366	788	788	1	212	212	0	
0.0367	788	788	1	212	212	0	
0.0368	788	788	1	212	212	0	
0.0369	788	788	1	212	212	0	
0.037	788	788	1	212	212	0	
0.0371	787	787	1	213	213	0	
0.0372	787	787	1	213	213	0	
0.0373	787	787	1	213	213	0	
0.0374	786	786	1	214	214	0	
0.0375	786	786	1	214	214	0	
0.0376	786	786	1	214	214	0	
0.0377	786	786	1	214	214	0	
0.0378	786	786	1	214	214	0	
0.0379	786	786	1	214	214	0	
0.038	785	785	1	215	215	0	
0.0381	785	785	1	215	215	0	
0.0382	784	784	1	216	216	0	
0.0383	784	784	1	216	216	0	
0.0384	783	783	1	217	217	0	
0.0385	783	783	1	217	217	0	
0.0386	783	783	1	217	217	0	
0.0387	783	783	1	217	217	0	
0.0388	783	783	1	217	217	0	
0.0389	784	784	1	216	216	0	
0.039	784	784	1	216	216	0	
0.0391	783	783	1	217	217	0	
0.0392	782	782	1	218	218	0	
0.0393	782	782	1	218	218	0	
