"Model: 'MinCDE_Cylinder::SmallCylinderPDE'"
"Simulation: 'Simulation3' ()"
(SimID_110794663_0_ (PDE Simulation))
"Sim time range (0.0 500.0) (saved timepoints 251)"
"Number of variables (27)"
"Variable names","E","EminDt","minDD","minDt","minDT","vcRegionVolume","vcRegionArea","vcRegionVolume_cell","vcRegionVolume_subdomain0","J_r0","J_r1","J_r2","J_r3","J_r4","J_r5","k_D","Kf_r0","Kf_r1","Kf_r2","Kf_r3","Kf_r4","Kf_r5","KFlux_PM_Cytosol","Size_c1","Size_Cytosol","Size_PM","UnitFactor_uM_um3_molecules_neg_1"

"variable ('EminDt') times (0.0 500.0) (roi=('ml1') coord=(X=0.02758620689655178 Y=-0.13793103448275867 Z=-1.9886363636363638))"
,Times
Distances,,0.0,0.055172413793103336,0.11034482758620678,0.16551724137931034,0.2206896551724138,0.27586206896551735,0.3310344827586207,0.386206896551724,0.4413793103448276,0.49655172413793097,0.5344305120167188,0.5723092998955066,0.6101880877742947,0.6480668756530823,0.6859456635318704,0.7238244514106582,0.761703239289446,0.7995820271682339,0.837460815047022,0.8753396029258098,0.9132183908045977,0.9510971786833855,0.9889759665621733,1.0268547544409612,1.064733542319749,1.1026123301985369,1.140491118077325,1.1783699059561128,1.2162486938349006,1.2541274817136885,1.2920062695924763,1.3298850574712642,1.367763845350052,1.40564263322884,1.443521421107628,1.4814002089864158,1.5192789968652036,1.5571577847439915,1.5950365726227793,1.6329153605015672,1.670794148380355,1.7086729362591433,1.746551724137931,1.784430512016719,1.8223092998955066,1.8601880877742947,1.8980668756530823,1.9359456635318704,1.973824451410658,2.011703239289446,2.049582027168234,2.0874608150470215,2.1253396029258096,2.163218390804597,2.2010971786833853,2.238975966562173,2.276854754440961,2.314733542319749,2.352612330198537,2.3904911180773247,2.4283699059561124,2.4662486938349004,2.5041274817136885,2.542006269592476,2.5798850574712637,2.617763845350052,2.65564263322884,2.6935214211076275,2.731400208986415,2.769278996865203,2.8071577847439917,2.8450365726227793,2.8829153605015674,2.920794148380355,2.958672936259143,2.9965517241379307,3.0344305120167188,3.0723092998955064,3.1101880877742945,3.148066875653082,3.18594566353187,3.2238244514106578,3.261703239289446,3.2995820271682335,3.3374608150470215,3.375339602925809,3.4132183908045977,3.4510971786833857,3.4889759665621733,3.526854754440961,3.564733542319749,3.602612330198537,3.6404911180773247,3.6783699059561124,3.7162486938349004,3.7541274817136885,3.792006269592476,3.8298850574712637,3.867763845350052,3.90564263322884,3.9435214211076275,3.981400208986415,4.019278996865204,4.057157784743992,4.09503657262278,4.132915360501568,4.170794148380356,4.208672936259143,4.246551724137931,4.284430512016719,4.322309299895507,4.3601880877742945,4.3980668756530825,4.435945663531871,4.473824451410659,4.528996865203762,4.584169278996866,4.639341692789969,4.694514106583073,4.7496865203761764,4.80485893416928,4.860031347962384,4.915203761755487,4.970376175548591
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,2.0,127.1454971662702,127.05109500634954,126.87002624695022,126.61978998313893,126.32954911658527,126.02964720115834,125.78757787284118,125.654161609565,125.62313265925206,125.67687716494143,125.79325363826668,125.99024665820274,126.30069709748162,126.69412345965799,127.1307276684434,127.6044608017563,128.1051060939634,128.619289150205,129.13683788319307,129.65122818397734,130.15836620842467,130.65365766717383,131.1395229695816,131.60601668126316,132.05625498946148,132.49270009774966,132.91444181802368,133.32085542617608,133.71190426207718,134.08774060077485,134.44859149512737,134.79471872034495,135.12640085651577,135.44392351077929,135.7475733063762,136.0376339505765,136.3143835852685,136.5780929631924,136.82902418729006,137.06742983522966,137.2935523595588,137.50762367853207,137.7098649039144,137.90048616737613,138.079686521629,138.2476538938798,138.40456507762923,138.55058575097755,138.685870514614,138.81056294278287,138.9247956420009,139.02869031355237,139.12235781764414,139.20589823678554,139.27940093715,139.3429446263558,139.39659740558955,139.4404168158895,139.47444987886436,139.49873313101546,139.5132926510249,139.51814407964778,139.51329263152752,139.4987330982354,139.47444984262134,139.44041678608008,139.39659738948464,139.34294462674293,139.27940095174884,139.20589825994094,139.12235784209747,139.02869033192988,138.9247956494801,138.8105629401762,138.68587050691164,138.55058574444908,138.4045650768152,138.24765390097912,138.07968653647706,137.90048618750603,137.70986492586812,137.507623702069,137.2935523817822,137.06742985181836,136.82902419397985,136.5780929557151,136.3143835623515,136.0376339186391,135.74757327678475,135.44392349771698,135.12640087127437,134.7947187663313,134.4485915630924,134.0877406710448,133.71190431490146,133.32085545076677,132.91444181607326,132.4927000824873,132.0562549745979,131.6060166797499,131.13952298071615,130.65365768679095,130.15836622811503,129.65122819212456,129.13683788162828,128.61928914456914,128.1051060795558,127.60446077821794,127.130727625654,126.69412340446085,126.30069703668435,125.9902465866136,125.79325356500352,125.67687709408864,125.62313258912295,125.65416153832834,125.78757779247263,126.02964711433526,126.3295490400897,126.61978993861496,126.87002624448291,127.05109503821706,127.14549721264474,127.14549721264474
,4.0,126.72658696680794,126.69209972547456,126.63035642461446,126.55547257108562,126.48689605068718,126.44490081381454,126.45113383258855,126.50973955322321,126.61015431294659,126.72220339857468,126.84640646887445,127.02149532286941,127.27499695191747,127.58944303189035,127.94138115438531,128.33221286540456,128.7576330248421,129.20842644900242,129.67610475912514,130.1539728102514,130.63668761429366,131.11801112279824,131.59824668470134,132.06556112400554,132.52122357564053,132.9662422525251,133.3984926423482,133.81636601935259,134.21908843390764,134.60628555640628,134.97782817976346,135.33375506122348,135.6742229032074,135.9994698391289,136.3097878311304,136.60550186316763,136.8869544258284,137.15449416169156,137.4084677244154,137.64921407404552,137.8770606081717,138.09232063697388,138.29529182138356,138.48625531047148,138.66547535629732,138.83319925136288,138.98965748293446,139.13506401920284,139.26961667107705,139.39349749189935,139.50687319088846,139.60989554141196,139.70270176988032,139.78541492099603,139.85814419136105,139.92098522641533,139.97402038476721,140.0173189680383,140.0509374142092,140.07491945620345,140.0892962451007,140.09408643741088,140.08929624644674,140.07491945891312,140.05093741851368,140.01731897332692,139.9740203887486,139.9209852277987,139.85814419047767,139.78541491729436,139.70270176597748,139.60989554190235,139.5068731964414,139.39349750293414,139.26961668663557,139.13506403525804,138.98965749675526,138.83319926432733,138.6654753673892,138.48625531711022,138.29529182724028,138.09232063906916,137.87706060327343,137.64921406954753,137.40846771817027,137.15449415867948,136.8869544280525,136.60550187210015,136.309787841648,135.99946985842396,135.67422292285585,135.33375507844008,134.97782820048928,134.6062855726835,134.2190884499473,133.81636603719164,133.3984926633186,132.96624226586218,132.521223596124,132.06556113918109,131.59824669373054,131.11801113060503,130.63668761218048,130.15397279964915,129.6761047583216,129.2084264459269,128.75763303745734,128.33221287883893,127.94138117448806,127.58944305115465,127.27499697432732,127.02149534955737,126.84640649844968,126.72220343399101,126.61015435432311,126.50973960068917,126.45113388782484,126.44490086745388,126.48689609696368,126.55547260870989,126.6303564586702,126.69209975890908,126.72658699251701,126.72658699251701
,6.0,125.23372201202481,125.22318590732843,125.20820671860758,125.20029913520989,125.21473688257156,125.26992961461559,125.37482669023181,125.52061604394912,125.69723199377437,125.86488456056324,126.03155853872804,126.25265970958593,126.55768144218776,126.92442949432062,127.32708494514509,127.76875316767766,128.24605699436174,128.74993361606622,129.2719172063643,129.8052814628231,130.34451848241198,130.88285045990835,131.42054427384483,131.9440493408878,132.4544703850535,132.9525479722825,133.43544400563874,133.9009116738287,134.3476996381186,134.7750836902706,135.1827027458607,135.57047444373814,135.93853535842254,136.28719212032172,136.61687986928783,136.9281269467405,137.22152526581067,137.49770585267507,137.75731902748302,138.00101867248532,138.22945002291132,138.44324043153338,138.6429926185762,138.82927993736712,139.00264325479853,139.16358909528998,139.31258875416026,139.4500781423133,139.57645815426,139.69209540533177,139.79732321033748,139.89244269665195,139.97772398353825,140.05340736689337,140.11970446638176,140.17679930492326,140.2248492924377,140.26398609825912,140.2943164046095,140.31592253145806,140.32886292647464,140.3331725176837,140.32886292495365,140.31592252952066,140.2943164034576,140.26398609864248,140.2248492947304,140.17679930929108,140.11970447192795,140.0534073737617,139.97772399187062,139.89244270503153,139.79732321896574,139.69209541341155,139.5764581612144,139.4500781503609,139.31258876279185,139.1635891023099,139.0026432597778,138.8292799427461,138.6429926228952,138.44324043570745,138.2294500316776,138.00101867985876,137.7573190328642,137.49770585771685,137.22152527151187,136.92812695070668,136.6168798780285,136.28719212882632,135.93853536703654,135.57047445360274,135.1827027554874,134.77508370479677,134.34769965569262,133.9009116935479,133.43544402812546,132.9525480000313,132.45447041185264,131.94404937074455,131.42054430834645,130.88285049496585,130.3445185160591,129.80528150036048,129.27191724452337,128.7499336590277,128.24605703684568,127.76875322376371,127.32708500363519,126.92442955652984,126.55768150002125,126.25265976883199,126.03155859265625,125.86488461473957,125.6972320503276,125.52061610301305,125.37482675186021,125.26992967254093,125.21473693174563,125.20029917650874,125.20820674954142,125.22318592459095,125.23372201565297,125.23372201565297
,8.0,122.77297433224616,122.78121907667179,122.80369632519711,122.8513454220597,122.93805729297846,123.08326490955716,123.28647093225429,123.52665087565651,123.79289605438318,124.03254403316636,124.26091816639244,124.555478614764,124.95172928582912,125.41984900907458,125.92785936556795,126.48056259405377,127.07464243409707,127.6996224287999,128.34566722244634,129.00496877522053,129.67107529333094,130.33582770361775,130.9995930611513,131.64555474893933,132.27493196277737,132.88842078867526,133.4822263769159,134.05325289351353,134.5996347468467,135.12017878119178,135.61417771982087,136.08131823205574,136.52161574226122,136.93535923638987,137.32306202014794,137.6854171711205,138.0232571817527,138.3375179730786,138.62920760842724,138.89937957614816,139.14910998779672,139.3794781761651,139.59155060783752,139.78636798789822,139.9649351588811,140.12821326726146,140.27711377430467,140.41249411901708,140.53515489863207,140.64583827447726,140.74522717549291,140.83394500714132,140.9125558834608,140.98156546382876,141.04142217953523,141.09251840461073,141.1351913632948,141.16972400539697,141.19634610217327,141.21523540733287,141.22651850761355,141.23027121846303,141.22651871472036,141.21523565283863,141.1963462697654,141.16972416160166,141.13519159233635,141.09251858993002,141.04142209824957,140.98156508960847,140.9125554705125,140.8339448360053,140.74522727102186,140.64583842658936,140.53515494488877,140.4124941133999,140.27711386363293,140.12821350040105,139.96493544063622,139.78636818500598,139.5915506717529,139.37947813203647,139.1491098583638,138.8993793853313,138.6292074536668,138.3375179835142,138.02325732168367,137.6854172306524,137.3230618733625,136.93535901539462,136.5216156855689,136.08131841506767,135.6141779788786,135.1201789069903,134.59963469050655,134.0532527613304,133.48222626937965,132.8884207084703,132.2749318776431,131.645554666221,130.9995930711239,130.33582785164097,129.6710755023651,129.00496896219988,128.34566742449954,127.6996227196809,127.07464277874287,126.48056281578718,125.92785935822492,125.41984878364148,124.95172894891965,124.55547834243299,124.260918046288,124.03254405896188,123.79289620779839,123.52665096411725,123.28647083938696,123.08326464174168,122.93805696349041,122.85134528060614,122.80369648918665,122.78121933406901,122.77297447224296,122.77297447224296
,10.0,119.37706541877681,119.4056427839513,119.46872545594329,119.57672187266955,119.74212988103746,119.98568099205036,120.29696077749438,120.64185221045217,121.00879210017818,121.33121969147696,121.63248975180385,122.01556356359191,122.52380268499417,123.11845068346014,123.75991615361104,124.45522036749664,125.20123272175182,125.98578093195668,126.79736806091131,127.62686920678544,128.46667402073928,129.30684199529145,130.14798167914705,130.96879099332705,131.77067460626913,132.55428881769276,133.3144785548406,134.04689959523571,134.7487307203682,135.41798776250712,136.05330728671686,136.65384800921507,137.2192232299345,137.74944264973254,138.2448582185379,138.70611303403464,139.13409332365825,139.52988374526467,139.89472617598526,140.22998209075686,140.53709869893825,140.81757867968633,141.07295347582493,141.3047600568483,141.51452083198166,141.70372655157738,141.8738219957362,142.0261941025594,142.1621622846814,142.28297071297564,142.38978230612,142.48367414296638,142.56563407705562,142.63655834821853,142.6972499827777,142.74841782277028,142.79067603298836,142.82454393209676,142.85044602520398,142.8687121607236,142.87957774552402,142.88318394113682,142.8795777842138,142.86871222844238,142.85044610882912,142.8245440093269,142.79067607690533,142.74841782449508,142.69724995728356,142.63655830500497,142.5656340167261,142.4836740839817,142.3897822715923,142.28297071899243,142.16216234462448,142.02619419835094,141.87382208735016,141.7037266161811,141.51452086788322,141.30476006354723,141.07295344945683,140.81757864456887,140.5370986708588,140.22998207664108,139.894726192448,139.5298837939061,139.13409339602185,138.70611313963798,138.2448583434303,137.74944277317798,137.2192233196054,136.65384807041934,136.05330732853824,135.41798777990712,134.74873073850708,134.04689963012513,133.3144785739646,132.5542888732843,131.77067467247454,130.96879107673178,130.14798176631774,129.30684207724835,128.4666741137078,127.62686927618945,126.79736813334414,125.98578100123777,125.20123277662618,124.45522044446004,123.75991624161507,123.11845077849617,122.52380281107688,122.01556370164428,121.63248989957044,121.33121984957401,121.00879225187825,120.64185235135221,120.29696090609106,119.98568108791432,119.74212995567116,119.57672192098273,119.4687254767535,119.40564276859834,119.37706535255295,119.37706535255295
,12.0,115.18907152162133,115.23827926814572,115.34249341118571,115.5114683003946,115.75616915122488,116.09859694158355,116.51862093605891,116.96929570218373,117.43877777398505,117.84690495312311,118.22508216477236,118.70278662215641,119.33223072097326,120.06535254524378,120.85438070711783,121.70897705250124,122.62646590620703,123.59305588051461,124.59565773384759,125.62391584848672,126.66913791216145,127.71952029242885,128.77617838080835,129.8125317361324,130.8302971864697,131.83014221105805,132.80524088177611,133.74965091477083,134.65925752940868,135.5309343226007,136.36229711933237,137.1516043911925,137.89769404138542,138.5999292250656,139.2581460134551,139.87260157523062,140.44392328561284,140.9730590208127,141.46122883081037,141.90987888729947,142.3206381103604,142.69527711230165,143.0356701169291,143.3437603562772,143.62152832257348,143.87096300301548,144.09403650392892,144.29268156331668,144.46877167545446,144.62410402973146,144.7603849901615,144.87921763254943,144.9820912730797,145.07037289840997,145.1453001376197,145.2079755468184,145.2593620860915,145.30027957997387,145.3314019780545,145.35325533206068,145.3662163808408,145.3705115612101,145.3662163932154,145.35325532995049,145.33140197928583,145.3002796113582,145.25936213676127,145.2079756318947,145.1453002830554,145.07037304738355,144.98209138767945,144.87921776072753,144.7603850970328,144.6241040503314,144.46877166841918,144.29268156238354,144.0940364544045,143.8709629344378,143.62152831219032,143.34376036503656,143.0356701079465,142.69527715668207,142.32063819180553,141.9098789229452,141.46122885161682,140.973059065102,140.44392332194894,139.8726016091374,139.25814609062112,138.59992931440624,137.89769412695685,137.15160453213193,136.36229728843372,135.53093445938453,134.65925771225207,133.7496510879046,132.8052409942753,131.83014230430487,130.83029726802332,129.81253174259223,128.77617834966864,127.7195203021191,126.66913791300891,125.62391580797683,124.5956576945959,123.59305585658736,122.62646588432347,121.70897702602365,120.85438070564996,120.06535250315379,119.33223066127661,118.7027865763784,118.22508210095614,117.84690488232899,117.43877776043074,116.96929569402772,116.51862092703726,116.09859688775381,115.75616918101781,115.51146828842965,115.34249336872517,115.23827922885785,115.18907146037616,115.18907146037616
,14.0,110.39386381994746,110.46212914939048,110.60428070238494,110.82937287835713,111.14686300976665,111.57990455699733,112.09971105713464,112.6478995422148,113.21271924041812,113.70184904328299,114.15406225892147,114.72402644242155,115.47305938419301,116.34433725103389,117.2821466174924,118.29908034680987,119.3932559552959,120.54959213274867,121.7537273399823,122.99438089312179,124.2620610488476,125.54327287580331,126.83999019682717,128.11999123659115,129.3854972267584,130.63731109787332,131.8667697932219,133.06609579383286,134.22961256806138,135.352734677596,136.43169639525567,137.46345864601062,138.4456600530593,139.376577026825,140.25508282813504,141.08060413717308,141.85307680161552,142.5728985151617,143.2408797200812,143.85819362328394,144.42632856850716,144.947038143665,145.422293077025,145.8542364868776,146.24513906540398,146.59735643245656,146.91329140700893,147.19535807973065,147.44594778762647,147.66739885774186,147.86197000922633,148.031816078797,148.17896653943785,148.3053069711979,148.4125627422769,148.5022851845531,148.57584028352014,148.63439917379432,148.67893005212176,148.71019185700337,148.72872983293524,148.73487250495901,148.72872966761244,148.7101917198589,148.67893021894335,148.63439952668705,148.57584043864964,148.50228514534825,148.41256290419497,148.30530729245461,148.1789667881267,148.0318163347971,147.86197012848828,147.66739870971483,147.44594784948217,147.19535824810944,146.9132912229418,146.5973560222149,146.24513895867693,145.85423660372456,145.42229300582522,144.94703804052108,144.42632850371342,143.8581934600056,143.24087978699384,142.57289878450163,141.85307688678188,141.0806041071412,140.25508280603162,139.3765772408286,138.44566018157656,137.4634588618948,136.43169656599798,135.3527346975107,134.22961276140074,133.06609618012783,131.86676949346224,130.6373112061549,129.38549713095532,128.11999120328406,126.83999006463704,125.5432726311896,124.26206101664775,122.99438048140914,121.75372709964677,120.54959200561275,119.39325574523106,118.29908007900579,117.28214635904021,116.34433712687614,115.47305934815124,114.72402623117878,114.15406212885438,113.70184906095275,113.21271917386446,112.64789910832802,112.09971129200082,111.57990453805526,111.14686284775635,110.82937281450553,110.60428063861015,110.46212875328351,110.39386356359915,110.39386356359915
,16.0,105.22557275851635,105.30988932633512,105.48392514988059,105.75602774710129,106.13425827067529,106.64267571986531,107.24548665832215,107.8751023150162,108.52022980916766,109.07882106263234,109.59576758380732,110.24745800463438,111.10374556158466,112.1004122934616,113.1748302273291,114.34264115034827,115.6031295750395,116.94047741507306,118.33960267953165,119.78881449759237,121.27830384691264,122.79332775494586,124.33714985621373,125.87208254002316,127.4011310856132,128.92546635485616,130.43464595472327,131.91901648294262,133.3712209325912,134.78501420111056,136.15496692049317,137.47638811251568,138.74530054019561,139.9584257966541,141.11316794049893,142.2075922635975,143.24039849290068,144.21088835830528,145.11892805357238,145.9649059736003,146.7496862965466,147.47455936340282,148.14118961396812,148.751561813021,149.30792674563068,149.81274698081535,150.26864329805295,150.67834266699145,151.04462848216266,151.3702933814297,151.65809500057694,151.9107150364801,152.13072181118727,152.32053643823588,152.48240264976778,152.61836020856887,152.73022179797582,152.81955335783385,152.8876577962175,152.93556189214192,152.96400619333104,152.9734378380261,152.96400630681114,152.93556205124267,152.8876579284766,152.8195534618116,152.73022192705113,152.61836037061875,152.48240277915846,152.32053649332647,152.13072182983052,151.91071505409639,151.65809503654185,151.37029343132903,151.04462851346423,150.67834267877762,150.26864333549688,149.81274701092264,149.30792671762987,148.75156173100555,148.14118954260192,147.47455929731981,146.74968622916927,145.96490588597587,145.1189279346202,144.21088824878504,143.24039845015102,142.20759226423954,141.11316794288646,139.95842579485537,138.74530054725608,137.47638810241043,136.15496689009353,134.78501416650133,133.3712208638895,131.91901639652832,130.4346459333747,128.9254662848832,127.40113098395616,125.87208239334161,124.33714970424892,122.79332759331298,121.27830364066831,119.78881429399077,118.33960246122803,116.94047715949914,115.6031293334868,114.34264087254311,113.17482998915897,112.10041203519164,111.10374529378778,110.24745774791944,109.59576733834811,109.07882083001901,108.52022960840091,107.87510215462402,107.24548645203826,106.64267556372756,106.13425811139749,105.75602753443603,105.48392495964943,105.30988919331746,105.22557257588717,105.22557257588717
