"Model: 'MinCDE_Cylinder::Cylinder_SmallL'"
"Simulation: 'Simulation1' ()"
(SimID_108901348_0_ (PDE Simulation))
"Sim time range (0.0 500.0) (saved timepoints 251)"
"Number of variables (27)"
"Variable names","E","EminDt","minDD","minDt","minDT","vcRegionVolume","vcRegionArea","vcRegionVolume_cell","vcRegionVolume_subdomain0","J_r0","J_r1","J_r2","J_r3","J_r4","J_r5","k_D","Kf_r0","Kf_r1","Kf_r2","Kf_r3","Kf_r4","Kf_r5","KFlux_PM_Cytosol","Size_c1","Size_Cytosol","Size_PM","UnitFactor_uM_um3_molecules_neg_1"

"variable ('EminDt') times (0.0 500.0) (roi=('ml2') coord=(X=-0.018965517241379293 Y=0.018965517241379404 Z=-1.003787878787879))"
,Times
Distances,,0.0,0.037931034482758696,0.07586206896551717,0.11379310344827576,0.15172413793103445,0.18965517241379304,0.22758620689655173,0.2655172413793103,0.3034482758620689,0.3413793103448276,0.3793103448275862,0.4172413793103448,0.45517241379310347,0.49310344827586217,0.5310344827586208,0.5689132706374087,0.6067920585161966,0.6446708463949844,0.6825496342737722,0.7204284221525601,0.7583072100313484,0.796185997910136,0.8340647857889241,0.8719435736677117,0.9098223615464998,0.9477011494252874,0.9855799373040754,1.023458725182863,1.0613375130616511,1.0992163009404392,1.1370950888192268,1.174973876698015,1.2128526645768025,1.2507314524555906,1.2886102403343782,1.3264890282131663,1.3643678160919543,1.4022466039707424,1.44012539184953,1.4780041797283177,1.5158829676071057,1.5537617554858938,1.5916405433646814,1.629519331243469,1.667398119122257,1.7052769070010452,1.7431556948798328,1.7810344827586204,1.8189132706374085,1.856792058516197,1.8946708463949846,1.9325496342737727,1.9704284221525603,2.008307210031348,2.046185997910136,2.084064785788924,2.1219435736677115,2.1598223615464995,2.197701149425287,2.2355799373040752,2.273458725182863,2.311337513061651,2.3492163009404385,2.3870950888192266,2.4249738766980142,2.4628526645768027,2.500731452455591,2.5386102403343784,2.5765412748171372,2.614472309299896,2.6524033437826544,2.6903343782654128,2.7282654127481716,2.7661964472309304,2.8041274817136888,2.8420585161964476,2.8799895506792064,2.917920585161965,2.955851619644724,2.9937826541274823,3.031713688610241
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,2.0,120.32908251295734,120.3290825074043,120.28237380352496,120.19053714574585,120.05708729705631,119.88655717779982,119.68458038066316,119.4610383394964,119.22854697810425,119.00419687269789,118.80361957607589,118.6470065651206,118.56385714210218,118.55075484540792,118.58901999698587,118.68962931927811,118.87917497546111,119.16510600647807,119.50882288214602,119.89026047371769,120.29996700634507,120.72007005013779,121.13970318469794,121.55000362035155,121.94739763633095,122.3294984660946,122.69144848547155,123.03054201724669,123.34551523739107,123.6358136574274,123.90108056378993,124.14110911031162,124.35579802179292,124.54511530017147,124.70907112487876,124.8476986754428,124.96104096189947,125.04914193983053,125.11204060024376,125.14976711975663,125.1623404692175,125.14976711041915,125.11204058225549,125.04914191410572,124.96104092912877,124.84769863602861,124.70907107908953,124.54511524805174,124.35579796310229,124.14110904468592,123.90108049107786,123.63581357808299,123.34551515268869,123.03054192684156,122.69144839216646,122.32949837299965,121.94739753840459,121.55000351695544,121.13970307574206,120.72006995478729,120.29996688900009,119.89026032856738,119.5088227835442,119.16510588238724,118.87917483192227,118.68962916629285,118.58901983343763,118.55075468154405,118.56385698912025,118.64700642706022,118.8036194581773,119.00419678633187,119.22854689715385,119.46103824513827,119.68458032439139,119.88655713937806,120.05708726276171,120.19053712497616,120.28237379218486,120.32908250227814,120.32908250227814
,4.0,119.6971489506845,119.69714930421142,119.67568126050146,119.6344442196727,119.5768715720762,119.5074670167368,119.43164141900716,119.35667909793659,119.29058309162774,119.24201887310632,119.21828894945313,119.22700259918665,119.26909687014356,119.32995552837771,119.40517970092387,119.5135227525603,119.67762820455889,119.90436786713349,120.17154699154753,120.47160372778903,120.8026902366932,121.15372581525962,121.5170323426285,121.88484701884478,122.25292687140143,122.61745684893909,122.97174793296631,123.31096792600748,123.63180401009585,123.93189340288212,124.20935835712557,124.4627614047657,124.69103997084652,124.89343539257933,125.06942561145438,125.21866614560503,125.34094080445963,125.43612201369807,125.50414007919453,125.54496052725749,125.55856864759846,125.54496052128258,125.50414007457744,125.4361220118379,125.34094078862785,125.21866612206495,125.06942563048459,124.89343542714775,124.69103992562263,124.46276136164965,124.20935840288112,123.93189337594006,123.63180381783816,123.31096792193763,122.97174817832628,122.61745676310143,122.25292649077913,121.88484708731471,121.51703250231904,121.15372563169545,120.8026901355963,120.47160357527343,120.17154675353918,119.9043680370226,119.6776280953601,119.51352157242717,119.40517981156304,119.32995640831535,119.26909685602459,119.22700166890893,119.21828892096745,119.24201910673806,119.29058296709984,119.35667894533717,119.43164097056453,119.5074670798772,119.57687163894003,119.63444423673276,119.67568109351649,119.69714925033644,119.69714925033644
,6.0,118.51918143245861,118.51918142620448,118.50750298415697,118.48559584984338,118.45635056480174,118.42368898613114,118.3924811593427,118.36893750458842,118.35985637894625,118.37218247751349,118.41246993364908,118.48715245467284,118.58910033077875,118.69755580408783,118.81370761903455,118.96573995445497,119.18002843151477,119.46123849591783,119.78225863408112,120.13610499996713,120.52245517484991,120.93008812626601,121.3515956043255,121.77917829781533,122.2088163298063,122.63669960551614,123.05528137806408,123.45886620717408,123.84331191907326,124.20543628962601,124.54252077611348,124.8523111334035,125.13298490920835,125.38310199095866,125.60154936579714,125.78748637319636,125.94029384679351,126.05952913169173,126.14488821415652,126.19617570020507,126.21328310354241,126.19617572412096,126.14488825916354,126.05952919224796,125.94029391750101,125.7874864505853,125.60154944678891,125.38310207699887,125.1329849992096,124.85231121845064,124.54252087235074,124.20543641143098,123.84331207649387,123.45886640197072,123.05528156814718,122.6366998263853,122.20881655130735,121.7791784989379,121.3515958583136,120.93008840377912,120.52245551215181,120.13610532572682,119.78225888577722,119.46123878316364,119.18002870426736,118.9657402068672,118.81370787163794,118.69755602440033,118.58910050706399,118.4871526868333,118.41247021982691,118.37218272901704,118.35985658325349,118.36893768946861,118.39248127434328,118.42368909837897,118.45635067504301,118.48559596726064,118.50750308266358,118.51918148066952,118.51918148066952
,8.0,117.01398830441134,117.0139887766273,117.00901379191679,117.0004906247995,116.99122773013937,116.98516807289649,116.98736663812805,117.00394679266091,117.04157747220721,117.10665271905074,117.20596326173349,117.34587012923068,117.51170329962449,117.67508845990115,117.84260992531335,118.0545920256977,118.34428198319995,118.71497779459118,119.13109301991904,119.5849080938719,120.07719561059413,120.59481878521555,121.1294222078231,121.67199481061033,122.21812692042003,122.76350675444996,123.29887015955707,123.81710119375134,124.31288820985151,124.7820019290139,125.22068525252499,125.62568361846256,125.99423267365093,126.3240234797768,126.6131583734061,126.86010444605414,127.0636490137818,127.2228592336572,127.33704733730963,127.40574264638681,127.42867108701019,127.4057426972719,127.33704742540914,127.22285933802321,127.06364913023134,126.8601045821584,126.61315854356296,126.32402368799669,125.99423289714429,125.62568389222518,125.2206856794835,124.78200235119364,124.31288850837352,123.81710154871172,123.29887058125597,122.76350733891923,122.21812701019881,121.67199527703771,121.12942295407728,120.59481878010497,120.07719578452945,119.58490858799048,119.13109339138764,118.71497824590276,118.34428243824935,118.05459238825492,117.84261045214888,117.67508890895553,117.51170365348484,117.34587051232249,117.20596328677942,117.1066531387362,117.04157793053018,117.00394696662953,116.98736657325732,116.98516836191027,116.9912280369223,117.00049058607466,117.00901363438999,117.01398929144194,117.01398929144194
,10.0,115.37041685206925,115.37041686468757,115.37238347847058,115.37771925062806,115.3891408695661,115.41060246502066,115.44734141959998,115.50537612965952,115.59122349280173,115.71070228490342,115.87087638285885,116.07814944126005,116.31027092863131,116.53115719176027,116.7532645669664,117.02993674062019,117.40200109314523,117.87147518303522,118.39343760976134,118.95924839545191,119.57084346871144,120.2128969259995,120.87594714695436,121.54956337001947,122.22883737522491,122.9088365493749,123.57829650330393,124.22844044730918,124.85257916470748,125.44524169907234,126.00143818151186,126.51672368239092,126.9872094264887,127.40954474166382,127.78088590892493,128.098860433526,128.36153123602318,128.5673633934029,128.71519511200268,128.80421408387087,128.83394004830276,128.80421411625088,128.71519517707355,128.56736349283676,128.36153137175194,128.09886060133073,127.7808861044737,127.40954497767153,126.98720971346692,126.51672399342597,126.00143849055429,125.44524204066424,124.8525795535335,124.22844080730893,123.57829683439367,122.90883695848044,122.2288378212983,121.54956371081259,120.87594744717298,120.21289727431146,119.570843754477,118.9592486154793,118.39343784171498,117.87147540308794,117.40200131453938,117.02993699667505,116.7532648070618,116.5311573933775,116.3102711209468,116.07814965244388,115.87087660125438,115.71070248716906,115.59122364593819,115.5053762792146,115.44734154356364,115.4106024085037,115.38914074359587,115.37771926857775,115.37238347247018,115.37041671037282,115.37041671037282
,12.0,113.79809165441951,113.79809164244247,113.80678366718259,113.82552138625611,113.8568855736914,113.90477594178397,113.97452645464365,114.07197189585169,114.20340336786245,114.3740333893978,114.59115916183904,114.86126220585899,115.15516239594103,115.4297841661225,115.70326771490919,116.04126960657584,116.49181387322089,117.05570853338148,117.67906907830678,118.35231712048311,119.07847969202338,119.84013904172367,120.62679179765858,121.42666756033076,122.2343965441257,123.04446530413337,123.84369899693041,124.62172491867842,125.37051716689456,126.0833862890528,126.75412088185324,127.3770862638974,127.94726055426976,128.46023547209603,128.91220044324936,129.2999197342361,129.62070758073008,129.87240409552163,130.05335370326574,130.16238727807746,130.19880882395407,130.1623872684631,130.05335368598293,129.87240406589805,129.62070752894235,129.29991965210485,128.91220032561202,128.46023531435628,127.94726035189616,127.37708601836064,126.75412061134264,126.08338600024358,125.37051685286059,124.62172459633237,123.84369868314158,123.0444650336245,122.23439628512062,121.426667356901,120.62679162766703,119.8401388813871,119.07847957460807,118.35231704239882,117.67906898510674,117.05570846784552,116.49181386574078,116.04126961601128,115.70326773602223,115.4297841710006,115.15516238752596,114.86126220127284,114.59115916624394,114.3740333965709,114.20340339366219,114.0719719053092,113.97452644668164,113.90477598883703,113.8568856588898,113.82552142284422,113.80678370178494,113.79809171385645,113.79809171385645
,14.0,112.42917264987184,112.42917270862831,112.44378929602499,112.47431738884306,112.52318701632257,112.59420744057904,112.69274763846455,112.82442860171108,112.99529356778281,113.20999166456615,113.47600701826214,113.7999142792324,114.14669019973441,114.46739866103448,114.78517992521661,115.17634146472575,115.69514069930464,116.34131876130266,117.05313477025634,117.82014155121428,118.64628932168776,119.51233151042152,120.4068648001304,121.31696554008671,122.23687586896305,123.16059179233451,124.07329003477291,124.96321922484195,125.82119292017624,126.63945612575611,127.41072140512773,128.12829895303463,128.78615550066672,129.37893301493764,129.9019478279216,130.35118076520072,130.72326359311214,131.01546461533394,131.22567510607996,131.35239772922964,131.39473774407898,131.35239752465515,131.2256746996444,131.0154640125775,130.72326280104093,130.3511797937936,129.90194669015185,129.37893172322185,128.786154069641,128.12829740285096,127.4107197467872,126.63945437261262,125.82119110243958,124.96321735381783,124.07328812351957,123.16058989500303,122.23687399312648,121.31696366085889,120.40686295146718,119.51232971656466,118.64628756806502,117.82013983148961,117.05313309503428,116.34131713731338,115.6951391400489,115.1763399895075,114.78517848221372,114.46739723918853,114.14668882007108,113.79991298522128,113.47600581523072,113.2099905626445,112.99529255830618,112.82442771492498,112.69274687922034,112.59420677482346,112.52318645497658,112.47431696956791,112.44378898760982,112.42917247977374,112.42917247977374
,16.0,111.32509403399733,111.32509406610254,111.34455158470922,111.3847027070442,111.44783349271279,111.53765065689579,111.65951740047466,111.81884447402645,112.02143886278448,112.27146853804093,112.57655669083753,112.94336899181147,113.33228448654862,113.68978362646686,114.0430867431554,114.4770638769183,115.05098132373796,115.76369515572728,116.54706949820265,117.3899123852032,118.29689252789743,119.24727595167072,120.22893358402513,121.22801841579985,122.23846824353465,123.25389391144152,124.25815757315793,125.23841008160223,126.18453929275796,127.08793664067541,127.9404482972864,128.73453078945323,129.46332878404658,130.12070887923616,130.7012716851118,131.20035340004347,131.6140223828044,131.93907353847848,132.17302211082816,132.3140979314873,132.3612408512622,132.31409782186984,132.17302189399624,131.93907321794052,131.61402196300418,131.20035288916404,130.70127109152494,130.12070820719435,129.46332804427234,128.73453000117664,127.9404474659517,127.08793576324851,126.18453838737709,125.23840916933568,124.25815665263266,123.25389297738683,122.23846731362747,121.22801749525857,120.22893267505613,119.24727505596515,118.29689164699467,117.38991151388838,116.54706863447515,115.76369429495105,115.0509804626092,114.47706303011626,114.04308591222023,113.68978281908457,113.33228370445684,112.94336824718226,112.57655599859596,112.27146790455271,112.02143828585957,111.81884395705386,111.65951694516315,111.53765026280416,111.44783315848747,111.3847024334395,111.34455137357395,111.32509391661414,111.32509391661414
