0	1000	1000	1	
0.0001	1000	1000	1	
0.0002	999	999	1	1	1	0	
0.0003	997	997	1	3	3	0	
0.0004	994	994	1	6	6	0	
0.0005	994	994	1	6	6	0	
0.0006	994	994	1	6	6	0	
0.0007	993	993	1	7	7	0	
0.0008	991	991	1	9	9	0	
0.0009	989	989	1	11	11	0	
0.001	989	989	1	11	11	0	
0.0011	989	989	1	11	11	0	
0.0012	989	989	1	11	11	0	
0.0013	988	988	1	12	12	0	
0.0014	987	987	1	13	13	0	
0.0015	987	987	1	13	13	0	
0.0016	985	985	1	15	15	0	
0.0017	985	985	1	15	15	0	
0.0018	984	984	1	16	16	0	
0.0019	983	983	1	17	17	0	
0.002	982	982	1	18	18	0	
0.0021	980	980	1	20	20	0	
0.0022	978	978	1	22	22	0	
0.0023	977	977	1	23	23	0	
0.0024	976	976	1	24	24	0	
0.0025	975	975	1	25	25	0	
0.0026	975	975	1	25	25	0	
0.0027	974	974	1	26	26	0	
0.0028	974	974	1	26	26	0	
0.0029	972	972	1	28	28	0	
0.003	971	971	1	29	29	0	
0.0031	971	971	1	29	29	0	
0.0032	970	970	1	30	30	0	
0.0033	968	968	1	32	32	0	
0.0034	967	967	1	33	33	0	
0.0035	966	966	1	34	34	0	
0.0036	965	965	1	35	35	0	
0.0037	964	964	1	36	36	0	
0.0038	964	964	1	36	36	0	
0.0039	964	964	1	36	36	0	
0.004	964	964	1	36	36	0	
0.0041	964	964	1	36	36	0	
0.0042	964	964	1	36	36	0	
0.0043	961	961	1	39	39	0	
0.0044	961	961	1	39	39	0	
0.0045	959	959	1	41	41	0	
0.0046	959	959	1	41	41	0	
0.0047	959	959	1	41	41	0	
0.0048	958	958	1	42	42	0	
0.0049	958	958	1	42	42	0	
0.005	957	957	1	43	43	0	
0.0051	957	957	1	43	43	0	
0.0052	957	957	1	43	43	0	
0.0053	955	955	1	45	45	0	
0.0054	954	954	1	46	46	0	
0.0055	954	954	1	46	46	0	
0.0056	953	953	1	47	47	0	
0.0057	953	953	1	47	47	0	
0.0058	953	953	1	47	47	0	
0.0059	953	953	1	47	47	0	
0.006	953	953	1	47	47	0	
0.0061	952	952	1	48	48	0	
0.0062	952	952	1	48	48	0	
0.0063	952	952	1	48	48	0	
0.0064	952	952	1	48	48	0	
0.0065	951	951	1	49	49	0	
0.0066	950	950	1	50	50	0	
0.0067	950	950	1	50	50	0	
0.0068	950	950	1	50	50	0	
0.0069	949	949	1	51	51	0	
0.007	948	948	1	52	52	0	
0.0071	948	948	1	52	52	0	
0.0072	947	947	1	53	53	0	
0.0073	947	947	1	53	53	0	
0.0074	945	945	1	55	55	0	
0.0075	945	945	1	55	55	0	
0.0076	945	945	1	55	55	0	
0.0077	945	945	1	55	55	0	
0.0078	944	944	1	56	56	0	
0.0079	942	942	1	58	58	0	
0.008	942	942	1	58	58	0	
0.0081	941	941	1	59	59	0	
0.0082	941	941	1	59	59	0	
0.0083	941	941	1	59	59	0	
0.0084	941	941	1	59	59	0	
0.0085	940	940	1	60	60	0	
0.0086	940	940	1	60	60	0	
0.0087	940	940	1	60	60	0	
0.0088	940	940	1	60	60	0	
0.0089	940	940	1	60	60	0	
0.009	938	938	1	62	62	0	
0.0091	937	937	1	63	63	0	
0.0092	936	936	1	64	64	0	
0.0093	936	936	1	64	64	0	
0.0094	935	935	1	65	65	0	
0.0095	935	935	1	65	65	0	
0.0096	933	933	1	67	67	0	
0.0097	933	933	1	67	67	0	
0.0098	932	932	1	68	68	0	
0.0099	932	932	1	68	68	0	
0.01	931	931	1	69	69	0	
0.01	931	931	1	69	69	0	
0.0101	931	931	1	69	69	0	
0.0102	930	930	1	70	70	0	
0.0103	927	927	1	73	73	0	
0.0104	925	925	1	75	75	0	
0.0105	924	924	1	76	76	0	
0.0106	924	924	1	76	76	0	
0.0107	923	923	1	77	77	0	
0.0108	923	923	1	77	77	0	
