   3.0000000e+00   2.9000000e+01   5.4000000e+01   7.9000000e+01   1.0450000e+02   1.2950000e+02   1.5450000e+02   1.7950000e+02
   9.5000000e+00   3.5000000e+01   6.0000000e+01   8.5000000e+01   1.1000000e+02   1.3550000e+02   1.6050000e+02   1.8550000e+02
