   3.0000000e+00   2.5000000e+01   4.3500000e+01   6.6500000e+01   8.6500000e+01   1.1150000e+02   1.3300000e+02   1.5650000e+02   1.7700000e+02   1.9850000e+02
   9.5000000e+00   3.0500000e+01   5.1500000e+01   7.1000000e+01   9.1500000e+01   1.1600000e+02   1.4000000e+02   1.6200000e+02   1.8250000e+02   0.0000000e+00
