0	1000	1000	1	
0.0001	1000	1000	1	
0.0002	998	998	1	2	2	0	
0.0003	997	997	1	3	3	0	
0.0004	996	996	1	4	4	0	
0.0005	996	996	1	4	4	0	
0.0006	995	995	1	5	5	0	
0.0007	994	994	1	6	6	0	
0.0008	993	993	1	7	7	0	
0.0009	991	991	1	9	9	0	
0.001	991	991	1	9	9	0	
0.0011	991	991	1	9	9	0	
0.0012	991	991	1	9	9	0	
0.0013	991	991	1	9	9	0	
0.0014	991	991	1	9	9	0	
0.0015	991	991	1	9	9	0	
0.0016	988	988	1	12	12	0	
0.0017	988	988	1	12	12	0	
0.0018	987	987	1	13	13	0	
0.0019	987	987	1	13	13	0	
0.002	986	986	1	14	14	0	
0.0021	986	986	1	14	14	0	
0.0022	986	986	1	14	14	0	
0.0023	985	985	1	15	15	0	
0.0024	985	985	1	15	15	0	
0.0025	985	985	1	15	15	0	
0.0026	984	984	1	16	16	0	
0.0027	983	983	1	17	17	0	
0.0028	982	982	1	18	18	0	
0.0029	981	981	1	19	19	0	
0.003	980	980	1	20	20	0	
0.0031	977	977	1	23	23	0	
0.0032	977	977	1	23	23	0	
0.0033	976	976	1	24	24	0	
0.0034	975	975	1	25	25	0	
0.0035	974	974	1	26	26	0	
0.0036	974	974	1	26	26	0	
0.0037	973	973	1	27	27	0	
0.0038	972	972	1	28	28	0	
0.0039	972	972	1	28	28	0	
0.004	972	972	1	28	28	0	
0.0041	971	971	1	29	29	0	
0.0042	971	971	1	29	29	0	
0.0043	970	970	1	30	30	0	
0.0044	970	970	1	30	30	0	
0.0045	967	967	1	33	33	0	
0.0046	966	966	1	34	34	0	
0.0047	966	966	1	34	34	0	
0.0048	966	966	1	34	34	0	
0.0049	965	965	1	35	35	0	
0.005	965	965	1	35	35	0	
0.0051	965	965	1	35	35	0	
0.0052	965	965	1	35	35	0	
0.0053	964	964	1	36	36	0	
0.0054	964	964	1	36	36	0	
0.0055	962	962	1	38	38	0	
0.0056	962	962	1	38	38	0	
0.0057	961	961	1	39	39	0	
0.0058	960	960	1	40	40	0	
0.0059	959	959	1	41	41	0	
0.006	959	959	1	41	41	0	
0.0061	957	957	1	43	43	0	
0.0062	957	957	1	43	43	0	
0.0063	957	957	1	43	43	0	
0.0064	957	957	1	43	43	0	
0.0065	957	957	1	43	43	0	
0.0066	956	956	1	44	44	0	
0.0067	955	955	1	45	45	0	
0.0068	953	953	1	47	47	0	
0.0069	953	953	1	47	47	0	
0.007	952	952	1	48	48	0	
0.0071	951	951	1	49	49	0	
0.0072	950	950	1	50	50	0	
0.0073	949	949	1	51	51	0	
0.0074	947	947	1	53	53	0	
0.0075	947	947	1	53	53	0	
0.0076	947	947	1	53	53	0	
0.0077	947	947	1	53	53	0	
0.0078	946	946	1	54	54	0	
0.0079	946	946	1	54	54	0	
0.008	946	946	1	54	54	0	
0.0081	944	944	1	56	56	0	
0.0082	941	941	1	59	59	0	
0.0083	940	940	1	60	60	0	
0.0084	940	940	1	60	60	0	
0.0085	938	938	1	62	62	0	
0.0086	937	937	1	63	63	0	
0.0087	937	937	1	63	63	0	
0.0088	937	937	1	63	63	0	
0.0089	937	937	1	63	63	0	
0.009	935	935	1	65	65	0	
0.0091	935	935	1	65	65	0	
0.0092	935	935	1	65	65	0	
0.0093	935	935	1	65	65	0	
0.0094	935	935	1	65	65	0	
0.0095	933	933	1	67	67	0	
0.0096	933	933	1	67	67	0	
0.0097	932	932	1	68	68	0	
0.0098	931	931	1	69	69	0	
0.0099	931	931	1	69	69	0	
0.01	931	931	1	69	69	0	
0.01	931	931	1	69	69	0	
0.0101	930	930	1	70	70	0	
0.0102	930	930	1	70	70	0	
0.0103	930	930	1	70	70	0	
0.0104	930	930	1	70	70	0	
0.0105	929	929	1	71	71	0	
0.0106	928	928	1	72	72	0	
0.0107	927	927	1	73	73	0	
0.0108	926	926	1	74	74	0	
0.0109	926	926	1	74	74	0	
0.011	926	926	1	74	74	0	
0.0111	926	926	1	74	74	0	
0.0112	924	924	1	76	76	0	
0.0113	924	924	1	76	76	0	
0.0114	923	923	1	77	77	0	
0.0115	923	923	1	77	77	0	
0.0116	923	923	1	77	77	0	
0.0117	922	922	1	78	78	0	
0.0118	922	922	1	78	78	0	
0.0119	922	922	1	78	78	0	
0.012	920	920	1	80	80	0	
0.0121	920	920	1	80	80	0	
0.0122	920	920	1	80	80	0	
0.0123	920	920	1	80	80	0	
0.0124	920	920	1	80	80	0	
0.0125	921	921	1	79	79	0	
0.0126	921	921	1	79	79	0	
0.0127	920	920	1	80	80	0	
0.0128	920	920	1	80	80	0	
0.0129	919	919	1	81	81	0	
0.013	919	919	1	81	81	0	
0.0131	919	919	1	81	81	0	
0.0132	919	919	1	81	81	0	
0.0133	918	918	1	82	82	0	
0.0134	918	918	1	82	82	0	
0.0135	916	916	1	84	84	0	
0.0136	915	915	1	85	85	0	
0.0137	915	915	1	85	85	0	
0.0138	914	914	1	86	86	0	
0.0139	913	913	1	87	87	0	
