   0.0000000e+00   1.0000000e+02   0.0000000e+00
   1.0000000e-08   9.9222222e+01   3.0731815e-01
   2.0000000e-08   9.9000000e+01   3.5355339e-01
   3.0000000e-08   9.8666667e+01   4.1833003e-01
   4.0000000e-08   9.7555556e+01   3.5746017e-01
   5.0000000e-08   9.7222222e+01   4.9441323e-01
   6.0000000e-08   9.6555556e+01   5.9395098e-01
   7.0000000e-08   9.6111111e+01   6.4117947e-01
   8.0000000e-08   9.5777778e+01   6.6666666e-01
   9.0000000e-08   9.5111111e+01   7.6557895e-01
   1.0000000e-07   9.4888889e+01   7.1492037e-01
   1.1000000e-07   9.4666667e+01   6.7082038e-01
   1.2000000e-07   9.4222222e+01   8.3333334e-01
   1.3000000e-07   9.4000000e+01   9.4868330e-01
   1.4000000e-07   9.3666667e+01   9.2195443e-01
   1.5000000e-07   9.3000000e+01   7.9056942e-01
   1.6000000e-07   9.2333333e+01   8.0622579e-01
   1.7000000e-07   9.2222222e+01   8.1819583e-01
   1.8000000e-07   9.1555556e+01   9.2345967e-01
   1.9000000e-07   9.1333333e+01   8.0622579e-01
   2.0000000e-07   9.1222222e+01   8.3333334e-01
   2.1000000e-07   9.0333333e+01   7.9056942e-01
   2.2000000e-07   8.9666667e+01   8.3666002e-01
   2.3000000e-07   8.9333333e+01   8.2158383e-01
   2.4000000e-07   8.8777778e+01   8.1819583e-01
   2.5000000e-07   8.8222222e+01   8.4820072e-01
   2.6000000e-07   8.7333333e+01   9.7467943e-01
   2.7000000e-07   8.7222222e+01   9.3244004e-01
   2.8000000e-07   8.6777778e+01   8.6281193e-01
   2.9000000e-07   8.5777778e+01   9.9721835e-01
   3.0000000e-07   8.5222222e+01   9.5887665e-01
   3.1000000e-07   8.5000000e+01   9.0829510e-01
   3.2000000e-07   8.5000000e+01   9.0829510e-01
   3.3000000e-07   8.4555556e+01   9.6321222e-01
   3.4000000e-07   8.3888889e+01   1.0301025e+00
   3.5000000e-07   8.2888889e+01   1.0775487e+00
   3.6000000e-07   8.2333333e+01   1.0606602e+00
   3.7000000e-07   8.2222222e+01   1.0580380e+00
   3.8000000e-07   8.1777778e+01   1.1595018e+00
   3.9000000e-07   8.1111111e+01   1.1450376e+00
   4.0000000e-07   8.0222222e+01   1.3017083e+00
   4.1000000e-07   8.0111111e+01   1.3364547e+00
   4.2000000e-07   7.9444444e+01   1.3144496e+00
   4.3000000e-07   7.9111111e+01   1.2190616e+00
   4.4000000e-07   7.8555556e+01   1.3144496e+00
   4.5000000e-07   7.8222222e+01   1.3207742e+00
   4.6000000e-07   7.7666667e+01   1.3228756e+00
   4.7000000e-07   7.7444444e+01   1.2952906e+00
   4.8000000e-07   7.7111111e+01   1.3550318e+00
   4.9000000e-07   7.6666667e+01   1.5247951e+00
   5.0000000e-07   7.6444444e+01   1.6287350e+00
   5.1000000e-07   7.6111111e+01   1.6003472e+00
   5.2000000e-07   7.5666667e+01   1.4491377e+00
   5.3000000e-07   7.5111111e+01   1.3733576e+00
   5.4000000e-07   7.4777778e+01   1.3017083e+00
   5.5000000e-07   7.4555556e+01   1.2758439e+00
   5.6000000e-07   7.4111111e+01   1.3080945e+00
   5.7000000e-07   7.3777778e+01   1.2224747e+00
   5.8000000e-07   7.3444444e+01   1.2258784e+00
   5.9000000e-07   7.3111111e+01   1.1666667e+00
   6.0000000e-07   7.3000000e+01   1.2041595e+00
   6.1000000e-07   7.2777778e+01   1.1377366e+00
   6.2000000e-07   7.2222222e+01   1.2122064e+00
   6.3000000e-07   7.1666667e+01   1.0124228e+00
   6.4000000e-07   7.1333333e+01   1.0246951e+00
   6.5000000e-07   7.1111111e+01   9.6752835e-01
   6.6000000e-07   7.0444444e+01   1.0381608e+00
   6.7000000e-07   7.0222222e+01   1.1155467e+00
   6.8000000e-07   7.0000000e+01   1.1180340e+00
   6.9000000e-07   6.9777778e+01   1.0814086e+00
   7.0000000e-07   6.9444444e+01   1.0967123e+00
   7.1000000e-07   6.9333333e+01   1.1618950e+00
   7.2000000e-07   6.9222222e+01   1.1266963e+00
   7.3000000e-07   6.9000000e+01   1.0723805e+00
   7.4000000e-07   6.8333333e+01   1.1291590e+00
   7.5000000e-07   6.8000000e+01   1.2144958e+00
   7.6000000e-07   6.7888889e+01   1.1773322e+00
   7.7000000e-07   6.7555556e+01   1.1630897e+00
   7.8000000e-07   6.7111111e+01   1.2594090e+00
   7.9000000e-07   6.6666667e+01   1.2649111e+00
   8.0000000e-07   6.5888889e+01   1.3457753e+00
   8.1000000e-07   6.5777778e+01   1.3854402e+00
   8.2000000e-07   6.5222222e+01   1.3112759e+00
   8.3000000e-07   6.5111111e+01   1.3080945e+00
   8.4000000e-07   6.4555556e+01   1.2053123e+00
   8.5000000e-07   6.4222222e+01   1.1042846e+00
   8.6000000e-07   6.3111111e+01   1.1118053e+00
   8.7000000e-07   6.2666667e+01   1.0124228e+00
   8.8000000e-07   6.2444444e+01   1.0501323e+00
   8.9000000e-07   6.2222222e+01   1.0814086e+00
   9.0000000e-07   6.2000000e+01   1.0606602e+00
   9.1000000e-07   6.1666667e+01   1.0839742e+00
   9.2000000e-07   6.1333333e+01   1.1832160e+00
   9.3000000e-07   6.1000000e+01   1.3693064e+00
   9.4000000e-07   6.0666667e+01   1.4916434e+00
   9.5000000e-07   6.0444444e+01   1.5581328e+00
   9.6000000e-07   6.0222222e+01   1.5473993e+00
   9.7000000e-07   5.9777778e+01   1.4813657e+00
   9.8000000e-07   5.9555556e+01   1.5338767e+00
   9.9000000e-07   5.9333333e+01   1.5329710e+00
   1.0000000e-06   5.9000000e+01   1.4317821e+00
   1.0100000e-06   5.8777778e+01   1.4122480e+00
   1.0200000e-06   5.8555556e+01   1.4672347e+00
   1.0300000e-06   5.8444444e+01   1.5420045e+00
   1.0400000e-06   5.8444444e+01   1.5420045e+00
   1.0500000e-06   5.8222222e+01   1.5554564e+00
   1.0600000e-06   5.8000000e+01   1.5811388e+00
   1.0700000e-06   5.7777778e+01   1.6490738e+00
   1.0800000e-06   5.7111111e+01   1.7207879e+00
   1.0900000e-06   5.7111111e+01   1.7207879e+00
   1.1000000e-06   5.6555556e+01   1.5977415e+00
   1.1100000e-06   5.6444444e+01   1.6440127e+00
   1.1200000e-06   5.6444444e+01   1.6440127e+00
   1.1300000e-06   5.6000000e+01   1.6733200e+00
   1.1400000e-06   5.5666667e+01   1.6658331e+00
   1.1500000e-06   5.5444444e+01   1.6666667e+00
   1.1600000e-06   5.5222222e+01   1.6414763e+00
   1.1700000e-06   5.4666667e+01   1.6583124e+00
   1.1800000e-06   5.4444444e+01   1.5898987e+00
   1.1900000e-06   5.4333333e+01   1.6431677e+00
   1.2000000e-06   5.4111111e+01   1.6616591e+00
   1.2100000e-06   5.3888889e+01   1.6389360e+00
   1.2200000e-06   5.3777778e+01   1.5951315e+00
   1.2300000e-06   5.3111111e+01   1.5284342e+00
   1.2400000e-06   5.2777778e+01   1.5229722e+00
   1.2500000e-06   5.2777778e+01   1.5229722e+00
   1.2600000e-06   5.2555556e+01   1.5740959e+00
   1.2700000e-06   5.2111111e+01   1.5365907e+00
   1.2800000e-06   5.1888889e+01   1.5608046e+00
   1.2900000e-06   5.1555556e+01   1.5820170e+00
   1.3000000e-06   5.1333333e+01   1.6046807e+00
   1.3100000e-06   5.0888889e+01   1.8058547e+00
   1.3200000e-06   5.0444444e+01   1.7110750e+00
   1.3300000e-06   5.0222222e+01   1.6566365e+00
   1.3400000e-06   5.0000000e+01   1.6733200e+00
   1.3500000e-06   4.9777778e+01   1.6490738e+00
   1.3600000e-06   4.9444444e+01   1.5581328e+00
   1.3700000e-06   4.9222222e+01   1.5147424e+00
   1.3800000e-06   4.8888889e+01   1.4953632e+00
   1.3900000e-06   4.8555556e+01   1.3794121e+00
   1.4000000e-06   4.8444444e+01   1.3703203e+00
   1.4100000e-06   4.8333333e+01   1.3416408e+00
   1.4200000e-06   4.8222222e+01   1.3207742e+00
   1.4300000e-06   4.8111111e+01   1.3080945e+00
   1.4400000e-06   4.8111111e+01   1.3080945e+00
   1.4500000e-06   4.7888889e+01   1.4181365e+00
   1.4600000e-06   4.7666667e+01   1.4577380e+00
   1.4700000e-06   4.7444444e+01   1.4414499e+00
   1.4800000e-06   4.7222222e+01   1.4981470e+00
   1.4900000e-06   4.7000000e+01   1.6278821e+00
   1.5000000e-06   4.6888889e+01   1.6158933e+00
   1.5100000e-06   4.6777778e+01   1.6107279e+00
   1.5200000e-06   4.6666667e+01   1.5652476e+00
   1.5300000e-06   4.6555556e+01   1.5661347e+00
   1.5400000e-06   4.6222222e+01   1.4981470e+00
   1.5500000e-06   4.6222222e+01   1.4981470e+00
   1.5600000e-06   4.6000000e+01   1.5000000e+00
   1.5700000e-06   4.5666667e+01   1.3784049e+00
   1.5800000e-06   4.5111111e+01   1.4181365e+00
   1.5900000e-06   4.4777778e+01   1.4298407e+00
   1.6000000e-06   4.4555556e+01   1.3519533e+00
   1.6100000e-06   4.4555556e+01   1.3519533e+00
   1.6200000e-06   4.4555556e+01   1.3519533e+00
   1.6300000e-06   4.4333333e+01   1.3228756e+00
   1.6400000e-06   4.4222222e+01   1.3017083e+00
   1.6500000e-06   4.4000000e+01   1.3416408e+00
   1.6600000e-06   4.3777778e+01   1.3763882e+00
   1.6700000e-06   4.3555556e+01   1.2952906e+00
   1.6800000e-06   4.3444444e+01   1.2660086e+00
   1.6900000e-06   4.3444444e+01   1.2660086e+00
   1.7000000e-06   4.3111111e+01   1.2190616e+00
   1.7100000e-06   4.3000000e+01   1.2549901e+00
   1.7200000e-06   4.2555556e+01   1.4500958e+00
   1.7300000e-06   4.2444444e+01   1.4327518e+00
   1.7400000e-06   4.2333333e+01   1.4404860e+00
   1.7500000e-06   4.1888889e+01   1.4443376e+00
   1.7600000e-06   4.1777778e+01   1.4122480e+00
   1.7700000e-06   4.1777778e+01   1.4122480e+00
   1.7800000e-06   4.1444444e+01   1.5581328e+00
   1.7900000e-06   4.1222222e+01   1.5793810e+00
   1.8000000e-06   4.0888889e+01   1.4700718e+00
   1.8100000e-06   4.0666667e+01   1.4230249e+00
   1.8200000e-06   4.0444444e+01   1.4327518e+00
   1.8300000e-06   4.0444444e+01   1.4327518e+00
   1.8400000e-06   4.0333333e+01   1.3964240e+00
   1.8500000e-06   4.0333333e+01   1.3964240e+00
   1.8600000e-06   4.0111111e+01   1.4356570e+00
   1.8700000e-06   3.9666667e+01   1.3693064e+00
   1.8800000e-06   3.9555556e+01   1.3333333e+00
   1.8900000e-06   3.9444444e+01   1.2952906e+00
   1.9000000e-06   3.9333333e+01   1.2649111e+00
   1.9100000e-06   3.9111111e+01   1.4181365e+00
   1.9200000e-06   3.8777778e+01   1.3488678e+00
   1.9300000e-06   3.8555556e+01   1.3049053e+00
   1.9400000e-06   3.8444444e+01   1.2952906e+00
   1.9500000e-06   3.8444444e+01   1.2952906e+00
   1.9600000e-06   3.8333333e+01   1.2845233e+00
   1.9700000e-06   3.8333333e+01   1.2845233e+00
   1.9800000e-06   3.8222222e+01   1.2725740e+00
   1.9900000e-06   3.8222222e+01   1.2725740e+00
   2.0000000e-06   3.7777778e+01   1.2018504e+00
   2.0100000e-06   3.7666667e+01   1.1510864e+00
   2.0200000e-06   3.7555556e+01   1.1522924e+00
   2.0300000e-06   3.7333333e+01   1.1401754e+00
   2.0400000e-06   3.7111111e+01   1.1005049e+00
   2.0500000e-06   3.7111111e+01   1.1005049e+00
   2.0600000e-06   3.7000000e+01   1.0954451e+00
   2.0700000e-06   3.6777778e+01   1.1702327e+00
   2.0800000e-06   3.6333333e+01   1.2247449e+00
   2.0900000e-06   3.6111111e+01   1.2692955e+00
   2.1000000e-06   3.5777778e+01   1.2326575e+00
   2.1100000e-06   3.5333333e+01   1.2649111e+00
   2.1200000e-06   3.5000000e+01   1.2649111e+00
   2.1300000e-06   3.4888889e+01   1.2594090e+00
   2.1400000e-06   3.4777778e+01   1.3302047e+00
   2.1500000e-06   3.4555556e+01   1.2856041e+00
   2.1600000e-06   3.4555556e+01   1.2856041e+00
   2.1700000e-06   3.4333333e+01   1.3322913e+00
   2.1800000e-06   3.4222222e+01   1.3763882e+00
   2.1900000e-06   3.4222222e+01   1.3763882e+00
   2.2000000e-06   3.4111111e+01   1.4529663e+00
   2.2100000e-06   3.4000000e+01   1.5329710e+00
   2.2200000e-06   3.4000000e+01   1.5329710e+00
   2.2300000e-06   3.3666667e+01   1.5000000e+00
   2.2400000e-06   3.3555556e+01   1.4586904e+00
   2.2500000e-06   3.3444444e+01   1.4586904e+00
   2.2600000e-06   3.2888889e+01   1.4700718e+00
   2.2700000e-06   3.2666667e+01   1.4916434e+00
   2.2800000e-06   3.2666667e+01   1.4916434e+00
   2.2900000e-06   3.2444444e+01   1.5661347e+00
   2.3000000e-06   3.2111111e+01   1.5687929e+00
   2.3100000e-06   3.2000000e+01   1.5732133e+00
   2.3200000e-06   3.1888889e+01   1.5846486e+00
   2.3300000e-06   3.1888889e+01   1.5846486e+00
   2.3400000e-06   3.1888889e+01   1.5846486e+00
   2.3500000e-06   3.1555556e+01   1.6890168e+00
   2.3600000e-06   3.1222222e+01   1.6261748e+00
   2.3700000e-06   3.0777778e+01   1.5473993e+00
   2.3800000e-06   3.0222222e+01   1.4385564e+00
   2.3900000e-06   3.0222222e+01   1.4385564e+00
   2.4000000e-06   2.9777778e+01   1.4210716e+00
   2.4100000e-06   2.9777778e+01   1.4210716e+00
   2.4200000e-06   2.9555556e+01   1.5009256e+00
   2.4300000e-06   2.9333333e+01   1.5411035e+00
   2.4400000e-06   2.9333333e+01   1.5411035e+00
   2.4500000e-06   2.9222222e+01   1.5393000e+00
   2.4600000e-06   2.9000000e+01   1.5247951e+00
   2.4700000e-06   2.8888889e+01   1.5284342e+00
   2.4800000e-06   2.8666667e+01   1.5811388e+00
   2.4900000e-06   2.8666667e+01   1.5811388e+00
   2.5000000e-06   2.8666667e+01   1.5811388e+00
   2.5100000e-06   2.8555556e+01   1.6133127e+00
   2.5200000e-06   2.8333333e+01   1.7320508e+00
   2.5300000e-06   2.8222222e+01   1.7304463e+00
   2.5400000e-06   2.8111111e+01   1.6914819e+00
   2.5500000e-06   2.8000000e+01   1.6658331e+00
   2.5600000e-06   2.7888889e+01   1.6312912e+00
   2.5700000e-06   2.7777778e+01   1.7159383e+00
   2.5800000e-06   2.7666667e+01   1.6807736e+00
   2.5900000e-06   2.7555556e+01   1.7685524e+00
   2.6000000e-06   2.7111111e+01   1.7779514e+00
   2.6100000e-06   2.7000000e+01   1.7464249e+00
   2.6200000e-06   2.6444444e+01   1.6815998e+00
   2.6300000e-06   2.6222222e+01   1.6865481e+00
   2.6400000e-06   2.5888889e+01   1.6766368e+00
   2.6500000e-06   2.5666667e+01   1.6881943e+00
   2.6600000e-06   2.5555556e+01   1.7110750e+00
   2.6700000e-06   2.5333333e+01   1.7175564e+00
   2.6800000e-06   2.5333333e+01   1.7175564e+00
   2.6900000e-06   2.5222222e+01   1.7448337e+00
   2.7000000e-06   2.5111111e+01   1.7496031e+00
   2.7100000e-06   2.5000000e+01   1.7102631e+00
   2.7200000e-06   2.5000000e+01   1.7102631e+00
   2.7300000e-06   2.4888889e+01   1.7496031e+00
   2.7400000e-06   2.4777778e+01   1.7802934e+00
   2.7500000e-06   2.4777778e+01   1.7802934e+00
   2.7600000e-06   2.4555556e+01   1.7110750e+00
   2.7700000e-06   2.4555556e+01   1.7110750e+00
   2.7800000e-06   2.4444444e+01   1.7472200e+00
   2.7900000e-06   2.4444444e+01   1.7472200e+00
   2.8000000e-06   2.4444444e+01   1.7472200e+00
   2.8100000e-06   2.4333333e+01   1.7102631e+00
   2.8200000e-06   2.4222222e+01   1.7519830e+00
   2.8300000e-06   2.4000000e+01   1.6881943e+00
   2.8400000e-06   2.3777778e+01   1.6791201e+00
   2.8500000e-06   2.3666667e+01   1.6733200e+00
   2.8600000e-06   2.3555556e+01   1.6815998e+00
   2.8700000e-06   2.3555556e+01   1.6815998e+00
   2.8800000e-06   2.3333333e+01   1.6431677e+00
   2.8900000e-06   2.3222222e+01   1.6107279e+00
   2.9000000e-06   2.3222222e+01   1.6107279e+00
   2.9100000e-06   2.3111111e+01   1.5846486e+00
   2.9200000e-06   2.3000000e+01   1.6507574e+00
   2.9300000e-06   2.3000000e+01   1.6507574e+00
   2.9400000e-06   2.3000000e+01   1.6507574e+00
   2.9500000e-06   2.2777778e+01   1.5951315e+00
   2.9600000e-06   2.2777778e+01   1.5951315e+00
   2.9700000e-06   2.2777778e+01   1.5951315e+00
   2.9800000e-06   2.2777778e+01   1.5951315e+00
   2.9900000e-06   2.2777778e+01   1.5951315e+00
   3.0000000e-06   2.2666667e+01   1.6278821e+00
   3.0100000e-06   2.2555556e+01   1.6666667e+00
   3.0200000e-06   2.2555556e+01   1.6666667e+00
   3.0300000e-06   2.2555556e+01   1.6666667e+00
   3.0400000e-06   2.2444444e+01   1.6287350e+00
   3.0500000e-06   2.2444444e+01   1.6287350e+00
   3.0600000e-06   2.2444444e+01   1.6287350e+00
   3.0700000e-06   2.2333333e+01   1.6733200e+00
   3.0800000e-06   2.2111111e+01   1.6081390e+00
   3.0900000e-06   2.1777778e+01   1.5554564e+00
   3.1000000e-06   2.1333333e+01   1.6955825e+00
   3.1100000e-06   2.1222222e+01   1.6490738e+00
   3.1200000e-06   2.1000000e+01   1.6807736e+00
   3.1300000e-06   2.1000000e+01   1.6807736e+00
   3.1400000e-06   2.0777778e+01   1.6641648e+00
   3.1500000e-06   2.0777778e+01   1.6641648e+00
   3.1600000e-06   2.0666667e+01   1.6658331e+00
   3.1700000e-06   2.0555556e+01   1.7256239e+00
   3.1800000e-06   2.0555556e+01   1.7256239e+00
   3.1900000e-06   2.0444444e+01   1.6815998e+00
   3.2000000e-06   2.0444444e+01   1.6815998e+00
   3.2100000e-06   2.0222222e+01   1.7013067e+00
   3.2200000e-06   2.0000000e+01   1.6733200e+00
   3.2300000e-06   1.9888889e+01   1.7061979e+00
   3.2400000e-06   1.9888889e+01   1.7061979e+00
   3.2500000e-06   1.9777778e+01   1.6641648e+00
   3.2600000e-06   1.9666667e+01   1.6583124e+00
   3.2700000e-06   1.9555556e+01   1.6515986e+00
   3.2800000e-06   1.9555556e+01   1.6515986e+00
   3.2900000e-06   1.9444444e+01   1.7110750e+00
   3.3000000e-06   1.9222222e+01   1.6261748e+00
   3.3100000e-06   1.9222222e+01   1.6261748e+00
   3.3200000e-06   1.9222222e+01   1.6261748e+00
   3.3300000e-06   1.9111111e+01   1.6465452e+00
   3.3400000e-06   1.8888889e+01   1.6465452e+00
   3.3500000e-06   1.8777778e+01   1.7086382e+00
   3.3600000e-06   1.8777778e+01   1.7086382e+00
   3.3700000e-06   1.8555556e+01   1.7472200e+00
   3.3800000e-06   1.8555556e+01   1.7472200e+00
   3.3900000e-06   1.8333333e+01   1.7102631e+00
   3.4000000e-06   1.8333333e+01   1.7102631e+00
   3.4100000e-06   1.8111111e+01   1.6236105e+00
   3.4200000e-06   1.8000000e+01   1.5890249e+00
   3.4300000e-06   1.8000000e+01   1.5890249e+00
   3.4400000e-06   1.7888889e+01   1.5767407e+00
   3.4500000e-06   1.7777778e+01   1.6107279e+00
   3.4600000e-06   1.7777778e+01   1.6107279e+00
   3.4700000e-06   1.7555556e+01   1.5257057e+00
   3.4800000e-06   1.7444444e+01   1.4757296e+00
   3.4900000e-06   1.7222222e+01   1.4122480e+00
   3.5000000e-06   1.7222222e+01   1.4122480e+00
   3.5100000e-06   1.7222222e+01   1.4122480e+00
   3.5200000e-06   1.7222222e+01   1.4122480e+00
   3.5300000e-06   1.7111111e+01   1.3642255e+00
   3.5400000e-06   1.7111111e+01   1.3642255e+00
   3.5500000e-06   1.7111111e+01   1.3642255e+00
   3.5600000e-06   1.6888889e+01   1.3176157e+00
   3.5700000e-06   1.6666667e+01   1.3322913e+00
   3.5800000e-06   1.6666667e+01   1.3322913e+00
   3.5900000e-06   1.6555556e+01   1.2758439e+00
   3.6000000e-06   1.6444444e+01   1.2856041e+00
   3.6100000e-06   1.6333333e+01   1.3509256e+00
   3.6200000e-06   1.6333333e+01   1.3509256e+00
   3.6300000e-06   1.6111111e+01   1.2594090e+00
   3.6400000e-06   1.6000000e+01   1.2747549e+00
   3.6500000e-06   1.5777778e+01   1.2725740e+00
   3.6600000e-06   1.5444444e+01   1.2053123e+00
   3.6700000e-06   1.5444444e+01   1.2053123e+00
   3.6800000e-06   1.5444444e+01   1.2053123e+00
   3.6900000e-06   1.5000000e+01   1.1067972e+00
   3.7000000e-06   1.5000000e+01   1.1067972e+00
   3.7100000e-06   1.5000000e+01   1.1067972e+00
   3.7200000e-06   1.5000000e+01   1.1067972e+00
   3.7300000e-06   1.4888889e+01   1.1229920e+00
   3.7400000e-06   1.4777778e+01   1.1595018e+00
   3.7500000e-06   1.4555556e+01   1.1080513e+00
   3.7600000e-06   1.4555556e+01   1.1080513e+00
   3.7700000e-06   1.4555556e+01   1.1080513e+00
   3.7800000e-06   1.4444444e+01   1.1737878e+00
   3.7900000e-06   1.4333333e+01   1.1291590e+00
   3.8000000e-06   1.4333333e+01   1.1291590e+00
   3.8100000e-06   1.4333333e+01   1.1291590e+00
   3.8200000e-06   1.4111111e+01   1.1118053e+00
   3.8300000e-06   1.4000000e+01   1.1180340e+00
   3.8400000e-06   1.4000000e+01   1.1180340e+00
   3.8500000e-06   1.3555556e+01   1.1630897e+00
   3.8600000e-06   1.3444444e+01   1.1630897e+00
   3.8700000e-06   1.3444444e+01   1.1630897e+00
   3.8800000e-06   1.3333333e+01   1.1726039e+00
   3.8900000e-06   1.3333333e+01   1.1726039e+00
   3.9000000e-06   1.3333333e+01   1.1726039e+00
   3.9100000e-06   1.3333333e+01   1.1726039e+00
   3.9200000e-06   1.3333333e+01   1.1726039e+00
   3.9300000e-06   1.3333333e+01   1.1726039e+00
   3.9400000e-06   1.3222222e+01   1.1808660e+00
   3.9500000e-06   1.3000000e+01   1.2144958e+00
   3.9600000e-06   1.3000000e+01   1.2144958e+00
   3.9700000e-06   1.2888889e+01   1.2888410e+00
   3.9800000e-06   1.2777778e+01   1.3112759e+00
   3.9900000e-06   1.2777778e+01   1.3112759e+00
   4.0000000e-06   1.2666667e+01   1.3228756e+00
   4.0100000e-06   1.2666667e+01   1.3228756e+00
   4.0200000e-06   1.2555556e+01   1.3519533e+00
   4.0300000e-06   1.2444444e+01   1.2952906e+00
   4.0400000e-06   1.2444444e+01   1.2952906e+00
   4.0500000e-06   1.2333333e+01   1.3038405e+00
   4.0600000e-06   1.2333333e+01   1.3038405e+00
   4.0700000e-06   1.2222222e+01   1.2725740e+00
   4.0800000e-06   1.2111111e+01   1.2888410e+00
   4.0900000e-06   1.2111111e+01   1.2888410e+00
   4.1000000e-06   1.2000000e+01   1.2449899e+00
   4.1100000e-06   1.2000000e+01   1.2449899e+00
   4.1200000e-06   1.1888889e+01   1.2594090e+00
   4.1300000e-06   1.1777778e+01   1.2018504e+00
   4.1400000e-06   1.1777778e+01   1.2018504e+00
   4.1500000e-06   1.1666667e+01   1.1510864e+00
   4.1600000e-06   1.1666667e+01   1.1510864e+00
   4.1700000e-06   1.1555556e+01   1.1080513e+00
   4.1800000e-06   1.1555556e+01   1.1080513e+00
   4.1900000e-06   1.1555556e+01   1.1080513e+00
   4.2000000e-06   1.1444444e+01   1.1303883e+00
   4.2100000e-06   1.1333333e+01   1.1618950e+00
   4.2200000e-06   1.1222222e+01   1.2018504e+00
   4.2300000e-06   1.1222222e+01   1.2018504e+00
   4.2400000e-06   1.1222222e+01   1.2018504e+00
   4.2500000e-06   1.1222222e+01   1.2018504e+00
   4.2600000e-06   1.1222222e+01   1.2018504e+00
   4.2700000e-06   1.1222222e+01   1.2018504e+00
   4.2800000e-06   1.1111111e+01   1.2190616e+00
   4.2900000e-06   1.1000000e+01   1.2449899e+00
   4.3000000e-06   1.1000000e+01   1.2449899e+00
