   0.0000000e+00   0.0000000e+00
   1.0000000e-05   9.9979966e-06
   1.0050796e-05   1.0048772e-05
   1.0101849e-05   1.0099805e-05
   1.0153162e-05   1.0151097e-05
   1.0204736e-05   1.0202650e-05
   1.0256571e-05   1.0254464e-05
   1.0308670e-05   1.0306542e-05
   1.0361034e-05   1.0358884e-05
   1.0413663e-05   1.0411492e-05
   1.0466560e-05   1.0464367e-05
   1.0519725e-05   1.0517511e-05
   1.0573161e-05   1.0570925e-05
   1.0626868e-05   1.0624609e-05
   1.0680848e-05   1.0678567e-05
   1.0735102e-05   1.0732798e-05
   1.0789631e-05   1.0787305e-05
   1.0844438e-05   1.0842089e-05
   1.0899523e-05   1.0897151e-05
   1.0954887e-05   1.0952493e-05
   1.1010533e-05   1.1008115e-05
   1.1066462e-05   1.1064020e-05
   1.1122675e-05   1.1120209e-05
   1.1179173e-05   1.1176684e-05
   1.1235958e-05   1.1233445e-05
   1.1293032e-05   1.1290494e-05
   1.1350396e-05   1.1347833e-05
   1.1408051e-05   1.1405464e-05
   1.1465999e-05   1.1463387e-05
   1.1524241e-05   1.1521604e-05
   1.1582779e-05   1.1580117e-05
   1.1641614e-05   1.1638927e-05
   1.1700748e-05   1.1698035e-05
   1.1760183e-05   1.1757444e-05
   1.1819920e-05   1.1817155e-05
   1.1879960e-05   1.1877169e-05
   1.1940305e-05   1.1937487e-05
   1.2000956e-05   1.1998112e-05
   1.2061916e-05   1.2059045e-05
   1.2123185e-05   1.2120287e-05
   1.2184765e-05   1.2181840e-05
   1.2246658e-05   1.2243706e-05
   1.2308866e-05   1.2305886e-05
   1.2371390e-05   1.2368382e-05
   1.2434231e-05   1.2431195e-05
   1.2497391e-05   1.2494327e-05
   1.2560872e-05   1.2557780e-05
   1.2624676e-05   1.2621555e-05
   1.2688804e-05   1.2685654e-05
   1.2753257e-05   1.2750078e-05
   1.2818038e-05   1.2814830e-05
   1.2883148e-05   1.2879910e-05
   1.2948589e-05   1.2945321e-05
   1.3014362e-05   1.3011064e-05
   1.3080469e-05   1.3077141e-05
   1.3146912e-05   1.3143554e-05
   1.3213693e-05   1.3210304e-05
   1.3280812e-05   1.3277392e-05
   1.3348273e-05   1.3344822e-05
   1.3416076e-05   1.3412594e-05
   1.3484224e-05   1.3480710e-05
   1.3552718e-05   1.3549172e-05
   1.3621560e-05   1.3617981e-05
   1.3690751e-05   1.3687141e-05
   1.3760294e-05   1.3756651e-05
   1.3830191e-05   1.3826514e-05
   1.3900442e-05   1.3896732e-05
   1.3971050e-05   1.3967307e-05
   1.4042017e-05   1.4038240e-05
   1.4113344e-05   1.4109534e-05
   1.4185034e-05   1.4181189e-05
   1.4257087e-05   1.4253208e-05
   1.4329507e-05   1.4325593e-05
   1.4402294e-05   1.4398346e-05
   1.4475452e-05   1.4471468e-05
   1.4548981e-05   1.4544961e-05
   1.4622883e-05   1.4618828e-05
   1.4697161e-05   1.4693070e-05
   1.4771816e-05   1.4767689e-05
   1.4846850e-05   1.4842686e-05
   1.4922266e-05   1.4918065e-05
   1.4998064e-05   1.4993826e-05
   1.5074248e-05   1.5069972e-05
   1.5150818e-05   1.5146505e-05
   1.5227778e-05   1.5223427e-05
   1.5305128e-05   1.5300739e-05
   1.5382871e-05   1.5378444e-05
   1.5461010e-05   1.5456543e-05
   1.5539545e-05   1.5535039e-05
   1.5618479e-05   1.5613933e-05
   1.5697814e-05   1.5693229e-05
   1.5777552e-05   1.5772926e-05
   1.5857695e-05   1.5853029e-05
   1.5938245e-05   1.5933539e-05
   1.6019204e-05   1.6014457e-05
   1.6100574e-05   1.6095786e-05
   1.6182358e-05   1.6177528e-05
   1.6264557e-05   1.6259685e-05
   1.6347174e-05   1.6342260e-05
   1.6430211e-05   1.6425254e-05
   1.6513669e-05   1.6508669e-05
   1.6597551e-05   1.6592508e-05
   1.6681859e-05   1.6676773e-05
   1.6766596e-05   1.6761465e-05
   1.6851762e-05   1.6846588e-05
   1.6937362e-05   1.6932143e-05
   1.7023396e-05   1.7018132e-05
   1.7109868e-05   1.7104559e-05
   1.7196778e-05   1.7191424e-05
   1.7284130e-05   1.7278730e-05
   1.7371926e-05   1.7366479e-05
   1.7460168e-05   1.7454674e-05
   1.7548858e-05   1.7543317e-05
   1.7637998e-05   1.7632410e-05
   1.7727591e-05   1.7721956e-05
   1.7817640e-05   1.7811956e-05
   1.7908145e-05   1.7902413e-05
   1.7999111e-05   1.7993330e-05
   1.8090538e-05   1.8084708e-05
   1.8182430e-05   1.8176551e-05
   1.8274789e-05   1.8268859e-05
   1.8367617e-05   1.8361637e-05
   1.8460916e-05   1.8454886e-05
   1.8554689e-05   1.8548608e-05
   1.8648939e-05   1.8642806e-05
   1.8743667e-05   1.8737483e-05
   1.8838877e-05   1.8832640e-05
   1.8934570e-05   1.8928280e-05
   1.9030749e-05   1.9024407e-05
   1.9127417e-05   1.9121021e-05
   1.9224576e-05   1.9218126e-05
   1.9322228e-05   1.9315724e-05
   1.9420377e-05   1.9413818e-05
   1.9519024e-05   1.9512410e-05
   1.9618172e-05   1.9611502e-05
   1.9717823e-05   1.9711098e-05
   1.9817981e-05   1.9811199e-05
   1.9918648e-05   1.9911809e-05
   2.0019826e-05   2.0012930e-05
   2.0121518e-05   2.0114564e-05
   2.0223726e-05   2.0216714e-05
   2.0326454e-05   2.0319383e-05
   2.0429703e-05   2.0422574e-05
   2.0533477e-05   2.0526288e-05
   2.0637778e-05   2.0630529e-05
   2.0742609e-05   2.0735299e-05
   2.0847972e-05   2.0840602e-05
   2.0953870e-05   2.0946439e-05
   2.1060307e-05   2.1052814e-05
   2.1167284e-05   2.1159729e-05
   2.1274804e-05   2.1267186e-05
   2.1382871e-05   2.1375190e-05
   2.1491486e-05   2.1483742e-05
   2.1600654e-05   2.1592845e-05
   2.1710375e-05   2.1702502e-05
   2.1820655e-05   2.1812716e-05
   2.1931494e-05   2.1923489e-05
   2.2042896e-05   2.2034826e-05
   2.2154864e-05   2.2146727e-05
   2.2267401e-05   2.2259197e-05
   2.2380510e-05   2.2372238e-05
   2.2494193e-05   2.2485853e-05
   2.2608453e-05   2.2600045e-05
   2.2723294e-05   2.2714816e-05
   2.2838719e-05   2.2830171e-05
   2.2954729e-05   2.2946112e-05
   2.3071329e-05   2.3062641e-05
   2.3188521e-05   2.3179761e-05
   2.3306309e-05   2.3297477e-05
   2.3424694e-05   2.3415790e-05
   2.3543682e-05   2.3534704e-05
   2.3663273e-05   2.3654222e-05
   2.3783472e-05   2.3774347e-05
   2.3904282e-05   2.3895082e-05
   2.4025705e-05   2.4016430e-05
   2.4147745e-05   2.4138394e-05
   2.4270405e-05   2.4260978e-05
   2.4393687e-05   2.4384183e-05
   2.4517597e-05   2.4508015e-05
   2.4642135e-05   2.4632476e-05
   2.4767306e-05   2.4757568e-05
   2.4893113e-05   2.4883296e-05
   2.5019559e-05   2.5009662e-05
   2.5146648e-05   2.5136670e-05
   2.5274381e-05   2.5264322e-05
   2.5402764e-05   2.5392623e-05
   2.5531799e-05   2.5521576e-05
   2.5661489e-05   2.5651183e-05
   2.5791838e-05   2.5781448e-05
   2.5922849e-05   2.5912375e-05
   2.6054526e-05   2.6043967e-05
   2.6186871e-05   2.6176226e-05
   2.6319889e-05   2.6309158e-05
   2.6453583e-05   2.6442765e-05
   2.6587955e-05   2.6577050e-05
   2.6723010e-05   2.6712016e-05
   2.6858751e-05   2.6847669e-05
   2.6995182e-05   2.6984009e-05
   2.7132305e-05   2.7121043e-05
   2.7270126e-05   2.7258772e-05
   2.7408646e-05   2.7397201e-05
   2.7547870e-05   2.7536332e-05
   2.7687801e-05   2.7676170e-05
   2.7828442e-05   2.7816718e-05
   2.7969799e-05   2.7957980e-05
   2.8111873e-05   2.8099959e-05
   2.8254669e-05   2.8242659e-05
   2.8398190e-05   2.8386083e-05
   2.8542440e-05   2.8530236e-05
   2.8687423e-05   2.8675121e-05
   2.8833143e-05   2.8820742e-05
   2.8979602e-05   2.8967102e-05
