   0.0000000e+00   1.0000000e+02
   1.0000000e-05   9.6115177e+01
   1.0050796e-05   9.6105646e+01
   1.0101849e-05   9.6096093e+01
   1.0153162e-05   9.6086517e+01
   1.0204736e-05   9.6076919e+01
   1.0256571e-05   9.6067298e+01
   1.0308670e-05   9.6057654e+01
   1.0361034e-05   9.6047987e+01
   1.0413663e-05   9.6038297e+01
   1.0466560e-05   9.6028584e+01
   1.0519725e-05   9.6018849e+01
   1.0573161e-05   9.6009090e+01
   1.0626868e-05   9.5999308e+01
   1.0680848e-05   9.5989504e+01
   1.0735102e-05   9.5979676e+01
   1.0789631e-05   9.5969824e+01
   1.0844438e-05   9.5959950e+01
   1.0899523e-05   9.5950052e+01
   1.0954887e-05   9.5940131e+01
   1.1010533e-05   9.5930186e+01
   1.1066462e-05   9.5920218e+01
   1.1122675e-05   9.5910226e+01
   1.1179173e-05   9.5900211e+01
   1.1235958e-05   9.5890172e+01
   1.1293032e-05   9.5880110e+01
   1.1350396e-05   9.5870023e+01
   1.1408051e-05   9.5859913e+01
   1.1465999e-05   9.5849779e+01
   1.1524241e-05   9.5839621e+01
   1.1582779e-05   9.5829440e+01
   1.1641614e-05   9.5819234e+01
   1.1700748e-05   9.5809004e+01
   1.1760183e-05   9.5798750e+01
   1.1819920e-05   9.5788472e+01
   1.1879960e-05   9.5778170e+01
   1.1940305e-05   9.5767843e+01
   1.2000956e-05   9.5757492e+01
   1.2061916e-05   9.5747117e+01
   1.2123185e-05   9.5736717e+01
   1.2184765e-05   9.5726293e+01
   1.2246658e-05   9.5715845e+01
   1.2308866e-05   9.5705371e+01
   1.2371390e-05   9.5694873e+01
   1.2434231e-05   9.5684351e+01
   1.2497391e-05   9.5673804e+01
   1.2560872e-05   9.5663232e+01
   1.2624676e-05   9.5652635e+01
   1.2688804e-05   9.5642013e+01
   1.2753257e-05   9.5631366e+01
   1.2818038e-05   9.5620695e+01
   1.2883148e-05   9.5609998e+01
   1.2948589e-05   9.5599276e+01
   1.3014362e-05   9.5588529e+01
   1.3080469e-05   9.5577757e+01
   1.3146912e-05   9.5566959e+01
   1.3213693e-05   9.5556136e+01
   1.3280812e-05   9.5545288e+01
   1.3348273e-05   9.5534414e+01
   1.3416076e-05   9.5523515e+01
   1.3484224e-05   9.5512590e+01
   1.3552718e-05   9.5501640e+01
   1.3621560e-05   9.5490664e+01
   1.3690751e-05   9.5479662e+01
   1.3760294e-05   9.5468635e+01
   1.3830191e-05   9.5457582e+01
   1.3900442e-05   9.5446503e+01
   1.3971050e-05   9.5435398e+01
   1.4042017e-05   9.5424267e+01
   1.4113344e-05   9.5413109e+01
   1.4185034e-05   9.5401926e+01
   1.4257087e-05   9.5390717e+01
   1.4329507e-05   9.5379481e+01
   1.4402294e-05   9.5368220e+01
   1.4475452e-05   9.5356932e+01
   1.4548981e-05   9.5345617e+01
   1.4622883e-05   9.5334276e+01
   1.4697161e-05   9.5322909e+01
   1.4771816e-05   9.5311515e+01
   1.4846850e-05   9.5300095e+01
